nActionDay,nTime,nPrice,nVolume
20200526,93206000,6676500,100
20200526,93206000,6665000,67 100 100 100 100 100 100
20200526,93209000,6677700,200
20200526,93209000,6662000,67
20200526,93212000,6677700,200
20200526,93212000,6665100,200
20200526,93215000,6678400,200 400
20200526,93215000,6670000,1800
20200526,93218000,6678300,700
20200526,93218000,6676500,100 100
20200526,93221000,6678000,200
20200526,93221000,6670100,100
20200526,93224000,6678400,100 400 100 100
20200526,93224000,6677700,100 100 400
20200526,93227000,6677700,100
20200526,93227000,6676500,2000
20200526,93230000,6678400,100 100
20200526,93230000,6678100,200
20200526,93233000,6677700,100
20200526,93233000,6670000,1100 400
20200526,93236000,6676500,200
20200526,93236000,6670000,400
20200526,93239000,6670000,100 700 100 200 200
20200526,93239000,6660000,100 200 200
20200526,93242000,6670000,100 100 200 200 100 100 2300 300
20200526,93242000,6660000,100 200 200
20200526,93245000,6670000,100 100 2300 300 100 100 100 100 100 100
20200526,93245000,6660000,100 200
20200526,93248000,6669400,1000
20200526,93248000,6661000,1200
20200526,93251000,6679000,100 100
20200526,93251000,6662200,700
20200526,93254000,6676100,100
20200526,93254000,6670000,100 100
20200526,93257000,6678000,500 800 200
20200526,93257000,6677200,1000
20200526,93300000,6678800,100
20200526,93300000,6678000,800 100 100 100
20200526,93303000,6680000,100 100 100 100 200 100 100 100 100 100 1900 200
20200526,93303000,6679000,100
20200526,93306000,6677200,200
20200526,93306000,6676100,100 100
20200526,93309000,6676700,100
20200526,93309000,6676300,100
20200526,93312000,6679000,100 100
20200526,93312000,6676100,100
20200526,93315000,6670000,200
20200526,93315000,6666600,500
20200526,93318000,6678800,1600
20200526,93318000,6676700,900
20200526,93321000,6678800,1200
20200526,93321000,6676700,700
20200526,93324000,6678000,100
20200526,93324000,6670500,200
20200526,93327000,6670500,100
20200526,93327000,6670000,200
20200526,93330000,6676300,100
20200526,93330000,6670800,100
20200526,93333000,6670000,300
20200526,93333000,6666600,500 100 100
20200526,93336000,6670000,600 200 700 100 100
20200526,93336000,6666600,200 100 100
20200526,93339000,6670000,700 100 100 200 200 200
20200526,93339000,6666600,100
20200526,93342000,6670800,100
20200526,93342000,6670500,1300
20200526,93345000,6676000,100
20200526,93345000,6668000,200
20200526,93348000,6669900,500
20200526,93348000,6661000,1000
20200526,93351000,6666600,5600
20200526,93351000,6661000,1000
20200526,93354000,6672000,500
20200526,93354000,6670000,100
20200526,93357000,6677000,100
20200526,93357000,6670000,1400 700
20200526,93400000,6676900,100
20200526,93400000,6669900,100
20200526,93403000,6676900,100 100
20200526,93403000,6662000,100
20200526,93406000,6679800,300
20200526,93406000,6676300,300
20200526,93409000,6680000,100 100 100 100 1000 100 100 100 100 200 100 100 100 100 100 100 100
20200526,93409000,6678000,100
20200526,93412000,6691000,30
20200526,93412000,6680000,700 200 100 200 100 200
20200526,93415000,6695000,100
20200526,93415000,6682200,600
20200526,93418000,6698800,100
20200526,93418000,6682200,500
20200526,93421000,6699000,100 100
20200526,93421000,6695000,100 100
20200526,93424000,6699900,300
20200526,93424000,6699600,200
20200526,93427000,6699900,3000
20200526,93427000,6695000,100 2100 100
20200526,93430000,6699800,300
20200526,93430000,6695000,2000 100 100 200
20200526,93433000,6699800,100 500
20200526,93433000,6695000,1900 100 100 200 100
20200526,93436000,6705000,100 100
20200526,93436000,6700000,100
20200526,93439000,6703000,900
20200526,93439000,6700000,100
20200526,93442000,6707600,100
20200526,93442000,6704800,100 100
20200526,93445000,6709900,1900
20200526,93445000,6708000,1500 400
20200526,93448000,6709900,1900
20200526,93448000,6708000,600 400
20200526,93451000,6710000,200 100 100 7000
20200526,93451000,6708000,190
20200526,93454000,6710000,6810
20200526,93454000,6707600,100
20200526,93457000,6710000,3810 100
20200526,93457000,6709900,100 300
20200526,93500000,6708000,400
20200526,93500000,6707600,400
20200526,93503000,6707600,100
20200526,93503000,6705000,200 100
20200526,93506000,6709900,200 100 100
20200526,93506000,6701400,200
20200526,93509000,6703000,100
20200526,93509000,6700000,500
20200526,93512000,6700000,3400
20200526,93512000,6695000,1900 100 100
20200526,93515000,6695000,400 800
20200526,93515000,6680100,300
20200526,93518000,6695000,400 100
20200526,93518000,6680100,300
20200526,93521000,6695000,300 100 100 200
20200526,93521000,6680100,200
20200526,93524000,6695000,200 100 100 200 200 100
20200526,93524000,6690100,500
20200526,93527000,6699900,100 100 100
20200526,93527000,6680000,100 100 3000 700
20200526,93530000,6690000,400
20200526,93530000,6680000,100 100 3000 700
20200526,93533000,6693200,200
20200526,93533000,6690000,600
20200526,93536000,6695000,100 100
20200526,93536000,6690000,300
20200526,93539000,6698400,100
20200526,93539000,6690000,200
20200526,93542000,6698000,100
20200526,93542000,6690000,100
20200526,93545000,6683000,400
20200526,93545000,6680100,100 100 100 200 100 200 100 200
20200526,93548000,6695100,100
20200526,93548000,6690000,600
20200526,93551000,6698800,900
20200526,93551000,6690000,200
20200526,93554000,6695100,100
20200526,93554000,6683100,100
20200526,93557000,6690000,300
20200526,93557000,6685000,100
20200526,93600000,6690000,300 100
20200526,93600000,6680100,100 100 200 100 200 100 200
20200526,93603000,6696000,100
20200526,93603000,6695100,4000 100 100 200
20200526,93606000,6698000,100
20200526,93606000,6695100,3600 100 100 200
20200526,93609000,6698700,100
20200526,93609000,6695100,2600 100 100 200
20200526,93612000,6698600,100
20200526,93612000,6698400,400
20200526,93615000,6699500,400
20200526,93615000,6695100,2200 100 100
20200526,93618000,6699800,700 400
20200526,93618000,6698600,100 200 300 4500 100
20200526,93621000,6700000,2000 1000 100 100 100 200 100 100 100 200 100
20200526,93621000,6698600,3500 100
20200526,93624000,6700000,600 1000 100 100 100 200 100 100 100 200 100
20200526,93624000,6698600,3100 100
20200526,93627000,6705000,100 100
20200526,93627000,6699800,200
20200526,93630000,6705000,100
20200526,93630000,6700000,500 100 100
20200526,93633000,6707400,500
20200526,93633000,6700000,100 100
20200526,93636000,6700000,100
20200526,93636000,6699500,100
20200526,93639000,6700000,4000
20200526,93639000,6699800,100
20200526,93642000,6700000,2600 300
20200526,93642000,6699900,200
20200526,93645000,6699800,100
20200526,93645000,6698600,1300 100 700
20200526,93648000,6700000,700 300 100 100 100
20200526,93648000,6698600,1100 100 700
20200526,93651000,6699800,100
20200526,93651000,6698600,500 100 700
20200526,93654000,6700900,100
20200526,93654000,6698600,100 100 700
20200526,93657000,6698400,900
20200526,93657000,6696000,200
20200526,93700000,6698600,241
20200526,93700000,6695100,2000 100 100
20200526,93703000,6699600,200
20200526,93703000,6698600,859
20200526,93706000,6700300,100
20200526,93706000,6700000,1159
20200526,93709000,6699400,100 200
20200526,93709000,6695100,400 100 100
20200526,93712000,6698600,100
20200526,93712000,6695100,100 100
20200526,93715000,6696000,100
20200526,93715000,6690000,100 100 300
20200526,93718000,6695000,100
20200526,93718000,6690000,100 1400
20200526,93721000,6695000,100 100
20200526,93721000,6691000,200
20200526,93724000,6698600,600
20200526,93724000,6696000,100
20200526,93727000,6699600,41
20200526,93727000,6696100,100
20200526,93733000,6699800,400
20200526,93733000,6695000,59 100
20200526,93736000,6699800,300
20200526,93736000,6696100,100
20200526,93739000,6699800,241
20200526,93739000,6699600,200
20200526,93742000,6699900,1000
20200526,93742000,6699800,100
20200526,93745000,6700300,100
20200526,93745000,6700000,349 100 100 300
20200526,93748000,6700000,51
20200526,93748000,6699800,100
20200526,93751000,6700000,2051
20200526,93751000,6699700,100
20200526,93754000,6700000,2051 100 100
20200526,93754000,6699400,200
20200526,93757000,6700000,1951 100 100 3000
20200526,93757000,6699400,100
20200526,93800000,6700000,1951 100 100 3000 100
20200526,93800000,6696500,100
20200526,93803000,6699900,100
20200526,93803000,6696500,100
20200526,93806000,6699500,300
20200526,93806000,6696200,1000
20200526,93809000,6696200,100 300
20200526,93809000,6691100,100
20200526,93812000,6695000,500
20200526,93812000,6691000,200 100
20200526,93815000,6695000,400
20200526,93815000,6690000,1400 100 100 100
20200526,93818000,6687700,200 100
20200526,93818000,6680800,100
20200526,93821000,6688900,100
20200526,93821000,6680100,100 200
20200526,93824000,6688900,100
20200526,93824000,6680000,100 3000 200 100 100 100 100 600
20200526,93827000,6680800,100
20200526,93827000,6680100,100
20200526,93830000,6684000,400
20200526,93830000,6680000,2200 200 100 100 100 100 600
20200526,93836000,6684000,400
20200526,93836000,6680100,100
20200526,93839000,6684000,400
20200526,93839000,6680000,1900 200 100 100 100 100 600
20200526,93842000,6684000,300
20200526,93842000,6680800,100
20200526,93845000,6683800,1000
20200526,93845000,6680800,100
20200526,93848000,6683800,600
20200526,93848000,6680000,1900 200 100 100 100 100 600 100
20200526,93851000,6683800,500
20200526,93851000,6680000,1800 200 100 100 100 100 600 100 100 1000
20200526,93854000,6680800,100
20200526,93854000,6680000,600 200 100 100 100 100 600 100 100 1000 100
20200526,93857000,6680300,100
20200526,93857000,6680000,600 200 100 100 100 100 600 100 100 1000 100
20200526,93900000,6680300,100
20200526,93900000,6680100,200
20200526,93903000,6683800,100 200 200
20200526,93903000,6680000,500 100 100 1000 100
20200526,93906000,6683800,100 200 200
20200526,93906000,6680000,900 100
20200526,93909000,6688800,200 200
20200526,93909000,6683800,500
20200526,93912000,6680000,300 100 100
20200526,93912000,6679800,1500
20200526,93915000,6680000,200 100 100 100 100 100
20200526,93915000,6679800,1500
20200526,93921000,6688600,900
20200526,93921000,6679800,1300
20200526,93924000,6688000,100
20200526,93924000,6679800,1000
20200526,93927000,6683800,200
20200526,93927000,6680000,100
20200526,93930000,6683700,200
20200526,93930000,6679800,100
20200526,93933000,6683700,100
20200526,93933000,6680000,800
20200526,93936000,6683800,100
20200526,93936000,6680000,400
20200526,93939000,6683500,100
20200526,93939000,6680000,200
20200526,93942000,6683000,100
20200526,93942000,6680000,300
20200526,93945000,6683000,100
20200526,93945000,6680000,100 100
20200526,93948000,6683000,100
20200526,93948000,6680100,100
20200526,93951000,6688600,600
20200526,93951000,6673800,200
20200526,93954000,6679800,100
20200526,93954000,6673800,200 100 100
20200526,93957000,6680100,200
20200526,93957000,6675000,100
20200526,94000000,6680000,100 300
20200526,94000000,6673800,100 100
20200526,94003000,6680000,100 300 400
20200526,94003000,6674200,100
20200526,94006000,6680000,100 300 400
20200526,94006000,6675900,200
20200526,94009000,6680000,400 100
20200526,94009000,6675900,200
20200526,94012000,6682800,500
20200526,94012000,6680100,400
20200526,94015000,6676600,1000
20200526,94015000,6674200,100 300
20200526,94018000,6676600,200
20200526,94018000,6674200,100 300
20200526,94021000,6682700,100
20200526,94021000,6680800,200
20200526,94024000,6680000,100
20200526,94024000,6677500,100
20200526,94027000,6680000,100
20200526,94027000,6677500,100
20200526,94030000,6680000,100 100
20200526,94030000,6674600,100
20200526,94033000,6682500,100
20200526,94033000,6676600,3100
20200526,94036000,6682600,500
20200526,94036000,6681900,100
20200526,94039000,6682800,400
20200526,94039000,6682700,100
20200526,94042000,6682900,400
20200526,94042000,6682700,100 300
20200526,94045000,6683800,100
20200526,94045000,6680000,4900 2000
20200526,94048000,6682700,500
20200526,94048000,6680200,200
20200526,94051000,6682700,300
20200526,94051000,6680400,100
20200526,94054000,6683900,100
20200526,94054000,6683800,100
20200526,94057000,6683900,100
20200526,94057000,6682800,300
20200526,94100000,6683800,400
20200526,94100000,6682800,300
20200526,94103000,6683900,100 100 300
20200526,94103000,6682900,100
20200526,94106000,6684600,100 100
20200526,94106000,6683900,1500
20200526,94109000,6685000,200
20200526,94109000,6684700,200
20200526,94112000,6685000,200
20200526,94112000,6684600,100
20200526,94115000,6684900,100
20200526,94115000,6684500,200
20200526,94118000,6684900,100
20200526,94118000,6684600,300
20200526,94121000,6687600,100 100
20200526,94121000,6685500,100
20200526,94124000,6687600,200
20200526,94124000,6685300,100
20200526,94127000,6687600,200
20200526,94127000,6685000,500
20200526,94130000,6686000,100
20200526,94130000,6685000,500 100
20200526,94133000,6687600,200 200
20200526,94133000,6685100,100
20200526,94136000,6687600,100 200
20200526,94136000,6685100,100
20200526,94139000,6687600,100 200
20200526,94139000,6685500,100
20200526,94142000,6688600,200
20200526,94142000,6687600,1000
20200526,94145000,6688600,100 100 100
20200526,94145000,6687600,400 3100 200
20200526,94148000,6688600,100 100 100
20200526,94148000,6687600,3000 200 200 100
20200526,94151000,6688800,100
20200526,94151000,6688600,100
20200526,94154000,6689100,200
20200526,94154000,6688800,400
20200526,94157000,6689100,100
20200526,94157000,6688800,400 100 200 100
20200526,94200000,6689600,200
20200526,94200000,6689100,800
20200526,94203000,6689600,200
20200526,94203000,6689100,500 100
20200526,94206000,6689600,100
20200526,94206000,6689100,200 100 100 100
20200526,94209000,6690000,200 100 100 500 100 200 100
20200526,94209000,6689100,100 100 100
20200526,94212000,6690000,200 100 100 500 100 200 100
20200526,94212000,6689100,100 100 100 900
20200526,94215000,6689800,100
20200526,94215000,6689100,200
20200526,94218000,6696200,200
20200526,94218000,6690000,200
20200526,94221000,6698600,100
20200526,94221000,6690000,200 500
20200526,94224000,6698600,100
20200526,94224000,6690000,200 500 100 200
20200526,94227000,6698600,100
20200526,94227000,6690100,100
20200526,94230000,6696500,100
20200526,94230000,6690200,100
20200526,94233000,6698500,200 100
20200526,94233000,6690100,1000
20200526,94236000,6695000,1100
20200526,94236000,6690100,1000
20200526,94239000,6698000,100 100
20200526,94239000,6690100,1000 100 100
20200526,94242000,6698500,200 100
20200526,94242000,6695000,100 100 4900
20200526,94245000,6698500,200 100 200
20200526,94245000,6696500,100
20200526,94248000,6698300,100
20200526,94248000,6695000,100 4900 900
20200526,94251000,6698600,100 100
20200526,94251000,6697500,100
20200526,94254000,6698600,100 100
20200526,94254000,6698500,100
20200526,94257000,6698600,100 100
20200526,94257000,6698500,100 300 100
20200526,94300000,6698500,100
20200526,94300000,6698000,300
20200526,94303000,6698500,400 100
20200526,94303000,6698000,300
20200526,94306000,6699600,100
20200526,94306000,6698700,400
20200526,94309000,6699600,100 100
20200526,94309000,6698400,900
20200526,94312000,6699800,900
20200526,94312000,6698400,900 200
20200526,94315000,6699600,500
20200526,94315000,6698400,900 200
20200526,94318000,6698700,100
20200526,94318000,6698400,100 100 200
20200526,94321000,6698700,100
20200526,94321000,6698000,300
20200526,94324000,6699000,2000
20200526,94324000,6698000,300
20200526,94327000,6698400,100 100
20200526,94327000,6698000,200 200
20200526,94330000,6699000,1600
20200526,94330000,6698000,200 200
20200526,94336000,6698900,200
20200526,94336000,6698000,100 200
20200526,94339000,6698900,200
20200526,94339000,6698000,100 200 300
20200526,94342000,6698900,100
20200526,94342000,6698000,100 200 300
20200526,94345000,6698000,400
20200526,94345000,6697500,100 100
20200526,94348000,6698000,200
20200526,94348000,6697500,100 100
20200526,94351000,6698000,900
20200526,94351000,6697500,100
20200526,94354000,6699900,100 100
20200526,94354000,6699000,500
20200526,94357000,6699900,100 100 100
20200526,94357000,6699000,200 300
20200526,94400000,6699500,100
20200526,94400000,6699000,200 300
20200526,94403000,6699900,100 100 100 200
20200526,94403000,6699000,200 300
20200526,94406000,6700000,51 400 100 1000 100 100 300 100 100 100 100 100 100 200 100 100 100 100 100 200 500 100 200 100 200 100 200 100 100 300 100 100 200 300 200 100 100 100 100 100 100
20200526,94406000,6699000,100
20200526,94409000,6700000,351 100 1000 100 100 300 100 100 100 100 100 100 200 100 100 100 100 100 200 500 100 200 100 200 100 200 100 100 300 100 100 200 300 200 100 100 100 100 100 100 100
20200526,94409000,6699900,400
20200526,94412000,6700000,251 100 1000 100 100 300 100 100 100 100 100 100 200 100 100 100 100 100 200 500 100 200 100 200 100 200 100 100 300 100 100 200 300 200 100 100 100 100 100 100 100
20200526,94412000,6699900,300
20200526,94415000,6701400,51
20200526,94415000,6699000,200 100 100
20200526,94418000,6702000,51
20200526,94418000,6699000,200 100 100
20200526,94421000,6702000,800
20200526,94421000,6700000,500 200
20200526,94424000,6702000,700
20200526,94424000,6700000,300 200
20200526,94427000,6702000,400
20200526,94427000,6700000,300
20200526,94430000,6700000,3222
20200526,94430000,6699100,100
20200526,94433000,6700000,2222
20200526,94433000,6699100,100
20200526,94436000,6700000,1822 1000
20200526,94436000,6699200,300
20200526,94439000,6705000,51 5 200 400 100
20200526,94439000,6702000,3078
20200526,94442000,6705000,56 400 100
20200526,94442000,6702000,2978 300 200
20200526,94445000,6705000,56 100
20200526,94445000,6702000,2678 300 200
20200526,94451000,6704900,56
20200526,94451000,6702000,2678 300 200
20200526,94454000,6707000,1900 100
20200526,94454000,6705000,144
20200526,94457000,6707000,1800 100
20200526,94457000,6702300,200
20200526,94500000,6702000,478
20200526,94500000,6700800,100
20200526,94503000,6707000,1578 100
20200526,94503000,6702600,200
20200526,94506000,6706000,1000
20200526,94506000,6702600,200
20200526,94509000,6706000,300
20200526,94509000,6705000,2300
20200526,94512000,6707000,178 100
20200526,94512000,6706000,100 100 100 100
20200526,94515000,6707000,100
20200526,94515000,6706500,22
20200526,94518000,6707600,100
20200526,94518000,6707500,100
20200526,94521000,6708900,500
20200526,94521000,6708100,100
20200526,94524000,6708900,400 100
20200526,94524000,6708000,100
20200526,94527000,6708900,300 100
20200526,94527000,6707000,100 100
20200526,94530000,6709600,100
20200526,94530000,6709400,100
20200526,94533000,6710000,100 100 100 100 100 100 200 100 200 100 300 100 400 200 100 100 100 1200 300 100 100 600 100 200 500 100 2500 100 700 100 100 100 100 100 100 200 100 100 100 200 200 200 100 100 100 100 100 100 100
20200526,94533000,6709600,500
20200526,94536000,6710000,400 200 100 100 100 1200 300 100 100 600 100 200 500 100 2500 100 700 100 100 100 100 100 100 200 100 100 100 200 200 200 100 100 100 100 100 100 100
20200526,94536000,6709600,300
20200526,94539000,6710000,2100 100 700 100 100 100 100 100 100 200 100 100 100 200 200 200 100 100 100 100 100 100 100
20200526,94539000,6709600,300
20200526,94542000,6715000,500 200 100
20200526,94542000,6711000,200
20200526,94545000,6718800,100 100
20200526,94545000,6715500,100
20200526,94548000,6719900,100 200
20200526,94548000,6715500,100
20200526,94551000,6719900,100 200
20200526,94551000,6719300,100
20200526,94554000,6723300,100
20200526,94554000,6720000,100
20200526,94557000,6723300,100
20200526,94557000,6720000,100 500 500
20200526,94600000,6723300,100
20200526,94600000,6720000,400 100
20200526,94603000,6719900,900
20200526,94603000,6719600,200
20200526,94606000,6723300,200 100
20200526,94606000,6719600,200
20200526,94609000,6720000,100
20200526,94609000,6719900,100
20200526,94612000,6720000,1000
20200526,94612000,6719600,200
20200526,94615000,6725000,100 200
20200526,94615000,6720000,100
20200526,94618000,6724000,200
20200526,94618000,6720000,100 100
20200526,94621000,6724000,100 100
20200526,94621000,6720000,100 500
20200526,94624000,6725800,100
20200526,94624000,6725000,1000
20200526,94627000,6726400,300
20200526,94627000,6725000,900 1800 100 100
20200526,94630000,6726400,100 200
20200526,94630000,6725800,100
20200526,94633000,6726400,100
20200526,94633000,6725800,100
20200526,94636000,6727400,400
20200526,94636000,6726400,400
20200526,94639000,6727400,400
20200526,94639000,6726400,300 200
20200526,94642000,6728000,100
20200526,94642000,6727900,100
20200526,94645000,6727400,1200
20200526,94645000,6726800,100
20200526,94648000,6727400,800
20200526,94648000,6726400,200 100 200
20200526,94651000,6727800,200
20200526,94651000,6727400,100
20200526,94654000,6727800,100
20200526,94654000,6725800,100 100
20200526,94657000,6727800,100
20200526,94657000,6726400,200
20200526,94700000,6727800,100
20200526,94700000,6727500,100
20200526,94703000,6727500,3000
20200526,94703000,6727400,100
20200526,94706000,6727400,100
20200526,94706000,6725800,200
20200526,94709000,6726000,100
20200526,94709000,6725800,200
20200526,94712000,6727000,600 100 4000 100
20200526,94712000,6725000,900
20200526,94715000,6720000,500
20200526,94715000,6715000,1000 100
20200526,94718000,6720000,100
20200526,94718000,6715000,1000 100
20200526,94721000,6719900,200
20200526,94721000,6715000,900 100
20200526,94724000,6719900,100
20200526,94724000,6715000,900 100
20200526,94727000,6719900,100
20200526,94727000,6715000,800 100
20200526,94730000,6719900,100
20200526,94730000,6715000,500 100
20200526,94733000,6720000,4900 100 100 100 100
20200526,94733000,6719900,100
20200526,94736000,6715000,200
20200526,94736000,6710100,1000
20200526,94739000,6719800,100
20200526,94739000,6710100,1000
20200526,94742000,6719800,100
20200526,94742000,6711100,1000
20200526,94745000,6713600,100
20200526,94745000,6711100,1000
20200526,94748000,6719800,100
20200526,94748000,6711100,900
20200526,94751000,6719900,100 2000 100 100 200 100 100
20200526,94751000,6719800,200
20200526,94754000,6718400,700
20200526,94754000,6711100,600
20200526,94757000,6719000,2700
20200526,94757000,6711100,600 100 300
20200526,94800000,6718900,100 200
20200526,94800000,6711100,500 100 300
20200526,94803000,6717700,200
20200526,94803000,6711100,300 100 300
20200526,94806000,6718800,500
20200526,94806000,6711100,300 100 300
20200526,94809000,6718800,100
20200526,94809000,6711200,100
20200526,94812000,6717800,100
20200526,94812000,6711200,100
20200526,94815000,6717800,100
20200526,94815000,6711100,200 100 300
20200526,94818000,6711200,100
20200526,94818000,6711100,200 100 300
20200526,94821000,6717800,100
20200526,94821000,6711100,200 100 300
20200526,94824000,6717800,100 200
20200526,94824000,6712000,200
20200526,94827000,6715000,100
20200526,94827000,6712000,100
20200526,94830000,6715000,100
20200526,94830000,6710600,500
20200526,94833000,6711100,100
20200526,94833000,6710600,500 200
20200526,94836000,6717500,100 500
20200526,94836000,6715000,1100
20200526,94839000,6717500,100 500 100 100
20200526,94839000,6715000,700
20200526,94842000,6715000,200 100
20200526,94842000,6710600,200 200
20200526,94845000,6715000,200 100 100 100 100 500
20200526,94845000,6710600,200 200
20200526,94848000,6715000,200 100 100 100 100 500
20200526,94848000,6710700,100
20200526,94851000,6714900,100
20200526,94851000,6710100,800 100
20200526,94854000,6714900,100 200
20200526,94854000,6710100,800 100
20200526,94857000,6714000,500
20200526,94857000,6710100,700 100
20200526,94900000,6710600,200
20200526,94900000,6710100,700 100
20200526,94903000,6713900,100 200
20200526,94903000,6710100,600 100
20200526,94906000,6711600,100
20200526,94906000,6710200,100
20200526,94912000,6713000,100
20200526,94912000,6710600,300 600 400
20200526,94915000,6713000,100
20200526,94915000,6710600,100 600 400
20200526,94918000,6713000,200
20200526,94918000,6710600,500 400
20200526,94921000,6713000,200
20200526,94921000,6711600,600
20200526,94924000,6712900,100
20200526,94924000,6711600,600
20200526,94927000,6713800,200 100
20200526,94927000,6711600,500
20200526,94930000,6713800,100
20200526,94930000,6711600,300
20200526,94933000,6713000,100
20200526,94933000,6711600,200
20200526,94936000,6713800,100 200
20200526,94936000,6713000,200
20200526,94939000,6713000,100
20200526,94939000,6710800,100
20200526,94942000,6711600,100
20200526,94942000,6710800,100
20200526,94945000,6711500,300
20200526,94945000,6710800,100
20200526,94948000,6711500,200 100
20200526,94948000,6710800,200
20200526,94951000,6709500,200
20200526,94951000,6706000,100
20200526,94954000,6709500,100 200
20200526,94954000,6706000,100
20200526,94957000,6709500,200
20200526,94957000,6705000,100
20200526,95000000,6709400,100 100
20200526,95000000,6701600,100
20200526,95003000,6709400,100 100
20200526,95003000,6700000,500
20200526,95006000,6701600,100
20200526,95006000,6700000,100
20200526,95009000,6701600,100 100
20200526,95009000,6700200,100
20200526,95012000,6700000,1000
20200526,95012000,6699200,100
20200526,95015000,6700000,400 1000 400 100 200
20200526,95015000,6699200,100
20200526,95018000,6699200,1100
20200526,95018000,6690800,100
20200526,95021000,6699900,100
20200526,95021000,6690800,100
20200526,95024000,6699200,100
20200526,95024000,6690800,100
20200526,95027000,6699200,100 100
20200526,95027000,6689900,200
20200526,95030000,6699900,200 100
20200526,95030000,6689900,100
20200526,95033000,6699000,100
20200526,95033000,6689100,200
20200526,95036000,6699000,100
20200526,95036000,6691000,500
20200526,95039000,6699000,100
20200526,95039000,6691000,500
20200526,95042000,6699000,1100
20200526,95042000,6691000,100
20200526,95045000,6699000,100
20200526,95045000,6692000,100
20200526,95048000,6691000,1600
20200526,95048000,6690200,100
20200526,95051000,6691000,1600 100
20200526,95051000,6689100,200 100
20200526,95054000,6690100,100
20200526,95054000,6670000,100 200 100 100 100 100
20200526,95057000,6690000,100
20200526,95057000,6670100,100 100 100 100 100 100 100 100 100
20200526,95100000,6690200,100
20200526,95100000,6670300,200
20200526,95103000,6689100,100
20200526,95103000,6670800,100 700
20200526,95106000,6688800,200
20200526,95106000,6670300,200 100
20200526,95109000,6689000,300 300 200
20200526,95109000,6671000,500
20200526,95112000,6689000,300 300 200
20200526,95112000,6680000,100 500
20200526,95115000,6689000,100 200
20200526,95115000,6680000,500
20200526,95118000,6690000,100 100
20200526,95118000,6681100,1000
20200526,95121000,6689000,200
20200526,95121000,6681100,500
20200526,95124000,6689000,200 100 300
20200526,95124000,6681700,100
20200526,95127000,6689000,100
20200526,95127000,6680000,100 100
20200526,95130000,6690000,100 100 200 700
20200526,95130000,6689000,300
20200526,95133000,6690000,100 200 700
