nActionDay,nTime,nPrice,nVolume
20200525,94706610,6460000,100
20200525,94708840,6455200,100
20200525,94708840,6453000,200
20200525,94709430,6467900,100
20200525,94710310,6452700,200
20200525,94710320,6452500,400
20200525,94710340,6452500,100
20200525,94710400,6452500,100
20200525,94710420,6452500,100
20200525,94710660,6452200,100
20200525,94710660,6451200,100
20200525,94710660,6451200,100
20200525,94710660,6451200,100
20200525,94710660,6450700,100
20200525,94711490,6450700,100
20200525,94711970,6450700,100
20200525,94712490,6450700,100
20200525,94712610,6450700,100
20200525,94712610,6450700,200
20200525,94712610,6452500,300
20200525,94712610,6452500,200
20200525,94712610,6452500,100
20200525,94717180,6467500,200
20200525,94717180,6467800,200
20200525,94717180,6467900,100
20200525,94717180,6467900,300
20200525,94717180,6467900,100
20200525,94717180,6468000,100
20200525,94717570,6467900,100
20200525,94718730,6468000,400
20200525,94719410,6468000,100
20200525,94719490,6467900,100
20200525,94723050,6467900,100
20200525,94725900,6467900,200
20200525,94727600,6467900,100
20200525,94728420,6470000,100
20200525,94732990,6467900,200
20200525,94736950,6459000,100
20200525,94746610,6467900,100
20200525,94746650,6467900,100
20200525,94748670,6467900,100
20200525,94751770,6467900,200
20200525,94754690,6467900,400
20200525,94757470,6465000,100
20200525,94758340,6467900,100
20200525,94800950,6460300,100
20200525,94803970,6467700,100
20200525,94803970,6467900,100
20200525,94804330,6467900,100
20200525,94804380,6460100,300
20200525,94805040,6468700,100
20200525,94807510,6467700,100
20200525,94807820,6470000,100
20200525,94808310,6467900,100
20200525,94808310,6467700,100
20200525,94808710,6467700,100
20200525,94810000,6467700,100
20200525,94813170,6467700,100
20200525,94813200,6467700,100
20200525,94824090,6465900,100
20200525,94824090,6462500,100
20200525,94824810,6467700,100
20200525,94829610,6462000,100
20200525,94832120,6467600,100
20200525,94832250,6467700,100
20200525,94833940,6467700,100
20200525,94834490,6467700,100
20200525,94834490,6467700,100
20200525,94834490,6467700,100
20200525,94845990,6467700,100
20200525,94847280,6462500,100
20200525,94850110,6467700,100
20200525,94850630,6467300,100
20200525,94850630,6462300,100
20200525,94851380,6462300,100
20200525,94854250,6467700,100
20200525,94854530,6467700,100
20200525,94857340,6467500,200
20200525,94859200,6467700,100
20200525,94859250,6467700,100
20200525,94859250,6467700,100
20200525,94900670,6470000,100
20200525,94900670,6470000,400
20200525,94900910,6467700,100
20200525,94900910,6467700,100
20200525,94901000,6467700,100
20200525,94903700,6478000,100
20200525,94903700,6478000,100
20200525,94906050,6478500,100
20200525,94917780,6470000,100
20200525,94917800,6470000,100
20200525,94917800,6470000,300
20200525,94917800,6470000,100
20200525,94917810,6470000,100
20200525,94918110,6470000,100
20200525,94919270,6470000,100
20200525,94920390,6470000,100
20200525,94921390,6470000,100
20200525,94921620,6470000,100
20200525,94921620,6470000,100
20200525,94921620,6470000,100
20200525,94921620,6470000,100
20200525,94921660,6470000,100
20200525,94921660,6470000,100
20200525,94921660,6470000,100
20200525,94922950,6477900,100
20200525,94923100,6477900,100
20200525,94923100,6478000,100
20200525,94923410,6470000,100
20200525,94932970,6477800,100
20200525,94933620,6478000,200
20200525,94933720,6478000,100
20200525,94934280,6478500,100
20200525,94939280,6478500,100
20200525,94942830,6478000,100
20200525,94943040,6477200,100
20200525,94944990,6477200,100
20200525,94946230,6478500,100
20200525,94947800,6472000,100
20200525,94948700,6472000,100
20200525,94952810,6478400,100
20200525,94955120,6478400,100
20200525,94956170,6478500,100
20200525,94956260,6478500,100
20200525,94956420,6478500,100
20200525,94957680,6478500,100
20200525,94959160,6478500,100
20200525,94959160,6478500,100
20200525,94959260,6480000,100
20200525,95000650,6480000,400
20200525,95000650,6480000,100
20200525,95000650,6480000,100
20200525,95000650,6480000,200
20200525,95000750,6480000,100
20200525,95000750,6480000,100
20200525,95001600,6478500,100
20200525,95001800,6478500,100
20200525,95001800,6478500,100
20200525,95001800,6478400,300
20200525,95001810,6480000,100
20200525,95001810,6480000,500
20200525,95002540,6478400,100
20200525,95003500,6480000,100
20200525,95003850,6482300,100
20200525,95006650,6487000,100
20200525,95007330,6482300,100
20200525,95009450,6487000,100
20200525,95009530,6480200,100
20200525,95009540,6480100,100
20200525,95012320,6487000,100
20200525,95012760,6487000,100
20200525,95012760,6488000,100
20200525,95013350,6480500,100
20200525,95013350,6480400,100
20200525,95013350,6480000,100
20200525,95013350,6478500,100
20200525,95013350,6478500,100
20200525,95013350,6478400,1000
20200525,95013940,6478400,100
20200525,95014250,6478400,200
20200525,95016330,6473800,100
20200525,95019000,6478400,100
20200525,95019000,6478400,100
20200525,95023250,6488800,100
20200525,95024190,6490000,100
20200525,95024190,6490000,100
20200525,95029870,6486100,100
20200525,95029870,6486100,100
20200525,95029870,6486100,100
20200525,95029870,6482800,100
20200525,95029870,6481000,100
20200525,95030870,6480000,100
20200525,95030910,6480000,200
20200525,95032150,6480000,700
20200525,95032590,6480000,1000
20200525,95032660,6480000,100
20200525,95033320,6480000,200
20200525,95035550,6480000,600
20200525,95035570,6480000,1600
20200525,95035570,6480000,200
20200525,95036770,6480000,100
20200525,95037040,6480000,200
20200525,95037730,6480000,100
20200525,95039120,6480000,100
20200525,95039680,6480000,200
20200525,95039750,6480000,100
20200525,95041230,6480000,100
20200525,95043460,6480000,100
20200525,95043980,6480000,500
20200525,95045490,6480000,500
20200525,95045640,6480000,100
20200525,95046070,6480000,100
20200525,95048730,6480000,100
20200525,95049320,6480000,100
20200525,95051380,6478800,100
20200525,95052300,6480000,100
20200525,95052320,6480000,100
20200525,95052390,6480000,100
20200525,95052400,6480000,100
20200525,95052400,6480000,200
20200525,95058150,6480000,100
20200525,95100510,6480000,100
20200525,95101270,6479100,100
20200525,95101270,6479000,100
20200525,95102220,6480000,100
20200525,95103300,6480000,100
20200525,95103300,6480000,100
20200525,95103930,6480000,300
20200525,95103930,6480000,100
20200525,95103930,6480000,100
20200525,95103930,6489000,100
20200525,95103930,6489000,100
20200525,95103930,6489900,100
20200525,95106640,6479900,100
20200525,95109170,6480000,100
20200525,95109210,6480000,100
20200525,95109210,6479900,100
20200525,95111740,6488500,100
20200525,95111740,6490000,100
20200525,95111740,6490000,100
20200525,95111740,6490000,100
20200525,95111740,6490000,200
20200525,95111740,6490000,500
20200525,95111740,6490000,500
20200525,95111740,6490000,100
20200525,95115320,6490000,100
20200525,95117310,6480200,100
20200525,95118330,6490000,100
20200525,95118330,6490000,100
20200525,95118420,6493000,100
20200525,95118500,6493000,100
20200525,95121250,6490000,100
20200525,95122410,6493000,100
20200525,95124060,6490000,100
20200525,95126840,6493100,100
20200525,95126840,6493900,100
20200525,95126840,6494100,100
20200525,95127520,6493000,100
20200525,95127520,6490000,100
20200525,95127520,6490000,100
20200525,95127520,6490000,100
20200525,95127520,6490000,200
20200525,95127520,6490000,600
20200525,95128870,6489000,100
20200525,95130770,6489000,300
20200525,95133060,6489000,100
20200525,95134010,6490000,100
20200525,95136860,6490000,100
20200525,95136960,6490000,100
20200525,95142320,6480500,100
20200525,95142320,6480500,100
20200525,95142320,6480500,100
20200525,95142320,6480400,100
20200525,95142320,6480300,100
20200525,95142330,6480300,400
20200525,95142330,6480300,100
20200525,95143590,6490000,100
20200525,95144190,6490000,200
20200525,95144510,6490000,100
20200525,95145070,6490000,100
20200525,95145070,6490000,100
20200525,95145070,6490000,100
20200525,95145070,6490000,100
20200525,95145120,6490000,100
20200525,95146260,6493100,100
20200525,95146260,6495000,100
20200525,95146880,6490000,300
20200525,95150880,6495000,100
20200525,95151210,6490200,100
20200525,95156710,6490200,100
20200525,95159820,6490000,100
20200525,95203300,6490200,100
20200525,95203300,6494900,100
20200525,95204030,6490000,100
20200525,95205720,6490000,100
20200525,95208360,6495000,100
20200525,95209850,6495000,100
20200525,95210260,6490000,300
20200525,95211700,6495000,200
20200525,95211700,6495000,100
20200525,95211700,6495000,100
20200525,95215110,6490300,100
20200525,95215110,6490100,200
20200525,95215110,6490000,100
20200525,95215210,6490000,100
20200525,95216180,6490000,100
20200525,95225580,6490000,100
20200525,95226870,6490000,300
20200525,95226870,6490000,100
20200525,95229000,6490000,200
20200525,95231160,6490000,100
20200525,95233000,6495200,100
20200525,95234270,6490000,100
20200525,95234680,6490000,200
20200525,95236900,6496300,100
20200525,95238350,6496300,100
20200525,95238560,6496300,100
20200525,95247110,6495000,100
20200525,95248280,6490100,100
20200525,95248280,6490000,100
20200525,95248280,6495000,100
20200525,95249680,6495000,100
20200525,95253800,6495000,100
20200525,95255780,6495000,100
20200525,95256010,6495000,100
20200525,95256560,6495000,100
20200525,95256560,6495000,100
20200525,95257360,6495000,100
20200525,95258180,6494900,100
20200525,95258860,6495000,100
20200525,95300580,6495000,100
20200525,95303390,6494900,100
20200525,95303390,6495000,100
20200525,95303750,6495000,100
20200525,95303750,6495000,100
20200525,95303850,6495000,100
20200525,95307160,6494900,100
20200525,95308710,6495000,100
20200525,95309120,6495000,200
20200525,95310270,6495000,200
20200525,95310370,6495200,100
20200525,95311170,6495000,100
20200525,95312680,6495000,100
20200525,95313690,6495200,100
20200525,95314630,6495000,100
20200525,95321040,6495200,100
20200525,95323930,6495600,100
20200525,95324160,6495000,100
20200525,95324710,6495600,100
20200525,95325690,6495200,100
20200525,95327100,6495200,100
20200525,95328930,6495600,100
20200525,95330200,6495600,100
20200525,95330720,6495700,100
20200525,95331570,6495600,100
20200525,95331570,6495600,100
20200525,95332720,6495600,100
20200525,95332760,6495700,100
20200525,95332760,6496300,100
20200525,95338120,6496500,100
20200525,95338870,6496500,100
20200525,95338880,6495700,100
20200525,95345850,6496700,100
20200525,95345850,6497000,500
20200525,95345850,6497400,100
20200525,95345850,6497800,100
20200525,95345850,6497800,100
20200525,95345850,6497900,1500
20200525,95348720,6497900,100
20200525,95348770,6497900,200
20200525,95352230,6496700,100
20200525,95354240,6497000,100
20200525,95354890,6496700,100
20200525,95356380,6496800,100
20200525,95356380,6496700,100
20200525,95356380,6496700,100
20200525,95356790,6497000,400
20200525,95357150,6497900,100
20200525,95357190,6497900,100
20200525,95400190,6497900,100
20200525,95400880,6497900,200
20200525,95401230,6497600,100
20200525,95401930,6497700,100
20200525,95401930,6497900,100
20200525,95403200,6497900,100
20200525,95404160,6497900,100
20200525,95405370,6497600,100
20200525,95406220,6497900,100
20200525,95406240,6497900,100
20200525,95407090,6497000,100
20200525,95407120,6497900,100
20200525,95408010,6497900,100
20200525,95408010,6497900,100
20200525,95408010,6497900,100
20200525,95408090,6497900,100
20200525,95409230,6497900,100
20200525,95409240,6498000,100
20200525,95412780,6498400,100
20200525,95412790,6498600,100
20200525,95412800,6498700,100
20200525,95415810,6498700,200
20200525,95415810,6498700,100
20200525,95415810,6498700,100
20200525,95418040,6498800,400
20200525,95418640,6498800,100
20200525,95421980,6498800,300
20200525,95421990,6498800,700
20200525,95423210,6498700,100
20200525,95424780,6498700,100
20200525,95425230,6497900,100
20200525,95425370,6498800,100
20200525,95433690,6498700,200
20200525,95436880,6498600,100
20200525,95437730,6498600,100
20200525,95444200,6498700,200
20200525,95444200,6498700,100
20200525,95449290,6498600,100
20200525,95449290,6498700,400
20200525,95449310,6498800,100
20200525,95451660,6498800,100
20200525,95451790,6498700,200
20200525,95451790,6498600,100
20200525,95452320,6498800,100
20200525,95453710,6498600,200
20200525,95455330,6498800,100
20200525,95455950,6498800,100
20200525,95456760,6498700,100
20200525,95457330,6498800,100
20200525,95457630,6498800,200
20200525,95458340,6498800,100
20200525,95459330,6498600,100
20200525,95459520,6498800,100
20200525,95459620,6498600,300
20200525,95500920,6498400,100
20200525,95501350,6498600,100
20200525,95503560,6498600,100
20200525,95503560,6498700,100
20200525,95503580,6498800,100
20200525,95505160,6498400,100
20200525,95505640,6498800,100
20200525,95506590,6498000,100
20200525,95506740,6498000,100
20200525,95506750,6498800,100
20200525,95507460,6498800,100
20200525,95509760,6498800,100
20200525,95509770,6498800,100
20200525,95509780,6498800,100
20200525,95511050,6498800,100
20200525,95511420,6498800,100
20200525,95512800,6498800,700
20200525,95515670,6498800,900
20200525,95515820,6498800,100
20200525,95515920,6498800,100
20200525,95518670,6498800,200
20200525,95518840,6498800,100
20200525,95519390,6498600,100
20200525,95521330,6498700,100
20200525,95521330,6498800,1300
20200525,95521330,6498800,500
20200525,95521330,6498800,100
20200525,95521420,6498800,100
20200525,95521450,6499000,100
20200525,95524470,6499000,100
20200525,95525940,6498800,100
20200525,95525940,6498800,100
20200525,95525940,6498600,400
20200525,95526330,6499000,500
20200525,95526330,6499000,100
20200525,95526330,6499200,100
20200525,95526330,6499300,100
20200525,95526330,6499400,100
20200525,95526330,6499500,100
20200525,95529440,6499600,100
20200525,95529480,6499700,100
20200525,95532270,6499000,100
20200525,95533670,6499700,100
20200525,95536690,6499700,100
20200525,95536700,6499700,100
20200525,95539650,6499600,100
20200525,95539860,6499700,100
20200525,95542190,6498800,100
20200525,95542510,6498700,300
20200525,95542510,6498700,300
20200525,95553020,6499500,100
20200525,95553020,6498900,100
20200525,95553650,6498700,300
20200525,95553650,6498600,1200
20200525,95555070,6498600,100
20200525,95555080,6497900,200
20200525,95555080,6497900,200
20200525,95556950,6498000,200
20200525,95556950,6498600,200
20200525,95602430,6498600,100
20200525,95602810,6497900,100
20200525,95604580,6498600,100
20200525,95608270,6498800,100
20200525,95608590,6498700,300
20200525,95609250,6498600,100
20200525,95612420,6498500,100
20200525,95614410,6498700,200
20200525,95614590,6497900,100
20200525,95615100,6497900,300
20200525,95615440,6497900,100
20200525,95615610,6497900,300
20200525,95615950,6497200,100
20200525,95617870,6496700,100
20200525,95621610,6496800,100
20200525,95621690,6496800,100
20200525,95621690,6496700,100
20200525,95621700,6496700,100
20200525,95621700,6496700,100
20200525,95621710,6496700,100
20200525,95621720,6496500,100
20200525,95622140,6496700,100
20200525,95622140,6496800,200
20200525,95624540,6496800,100
20200525,95624700,6496500,100
20200525,95624700,6496500,100
20200525,95624700,6495200,100
20200525,95627720,6495000,100
20200525,95628950,6493700,200
20200525,95631100,6490500,100
20200525,95631270,6490400,100
20200525,95634880,6490500,100
20200525,95634880,6495000,100
20200525,95634880,6495000,100
20200525,95636610,6490200,100
20200525,95638700,6490300,100
20200525,95645010,6490500,100
20200525,95645680,6490300,100
20200525,95646120,6490300,100
20200525,95647590,6490300,100
20200525,95649400,6490300,300
20200525,95649400,6490300,300
20200525,95650950,6490000,200
20200525,95650950,6490000,100
20200525,95650950,6490000,100
20200525,95650950,6490000,100
20200525,95650950,6490000,100
20200525,95650950,6490000,100
20200525,95700110,6490000,100
20200525,95701360,6490000,200
20200525,95703340,6490000,100
20200525,95704110,6490000,100
20200525,95704980,6490200,100
20200525,95705950,6490000,100
20200525,95706120,6490000,700
20200525,95706720,6488500,100
20200525,95710970,6490000,100
20200525,95710970,6490000,100
20200525,95710980,6490000,100
20200525,95711100,6481200,200
20200525,95715180,6480400,100
20200525,95719600,6481200,100
20200525,95723700,6481200,100
20200525,95726010,6480600,100
20200525,95730990,6480500,100
20200525,95731000,6480500,100
20200525,95734270,6480500,100
20200525,95742630,6480500,100
20200525,95744380,6480400,100
20200525,95745080,6480400,100
20200525,95746600,6480500,100
20200525,95746980,6480500,100
20200525,95747240,6480400,100
20200525,95751920,6480400,200
20200525,95754110,6480500,100
20200525,95755170,6480400,100
20200525,95756550,6480500,100
20200525,95757140,6480500,100
20200525,95757280,6480500,300
20200525,95757280,6481200,100
20200525,95757280,6481200,200
20200525,95759430,6481000,100
20200525,95801680,6480500,100
20200525,95804220,6480500,100
20200525,95807860,6480500,100
20200525,95807860,6480500,100
20200525,95807860,6480500,100
20200525,95807860,6480500,100
20200525,95807870,6480500,100
20200525,95808890,6480500,100
20200525,95808890,6480900,100
20200525,95820290,6481200,100
20200525,95820290,6481200,100
20200525,95823370,6481000,100
20200525,95825030,6481600,100
20200525,95825030,6481600,200
20200525,95827260,6480900,100
20200525,95828670,6481200,100
20200525,95829050,6481600,100
20200525,95830610,6481200,100
20200525,95833150,6481200,100
20200525,95835940,6481500,100
20200525,95839780,6481200,100
20200525,95840360,6481200,100
20200525,95841590,6481500,100
20200525,95841590,6481500,100
20200525,95844860,6481400,100
20200525,95852680,6481500,100
20200525,95852680,6481200,200
20200525,95852680,6481200,100
20200525,95852680,6481200,100
20200525,95856720,6481200,100
20200525,95856720,6481600,100
20200525,95856720,6481600,100
20200525,95858640,6481000,100
20200525,95902910,6481000,300
20200525,95904620,6481200,100
20200525,95908890,6481200,1400
20200525,95911650,6481200,100
20200525,95911650,6481100,100
20200525,95913290,6481100,100
20200525,95915900,6481000,100
20200525,95916780,6481500,100
20200525,95918040,6481000,100
20200525,95922550,6481000,100
20200525,95930730,6481200,100
20200525,95931440,6481600,100
20200525,95931550,6481600,100
20200525,95944490,6489900,100
20200525,95950460,6482200,100
20200525,95953940,6482200,100
20200525,95956580,6481400,100
20200525,100009000,6485000,100
20200525,100009410,6482200,100
20200525,100010860,6489900,100
20200525,100012730,6489900,100
20200525,100016430,6490000,200
20200525,100017850,6490000,100
20200525,100018380,6485600,100
20200525,100018380,6485600,100
20200525,100018770,6490000,100
20200525,100020130,6490000,600
20200525,100020130,6490300,100
20200525,100023220,6490300,100
20200525,100023250,6490300,100
20200525,100024620,6490300,100
20200525,100027140,6494600,100
20200525,100031560,6490300,100
20200525,100032390,6490300,100
20200525,100032940,6490200,100
20200525,100033740,6495000,100
20200525,100033740,6495000,100
20200525,100036760,6495000,100
20200525,100036760,6495000,100
20200525,100036760,6495000,400
20200525,100038950,6497200,100
20200525,100039760,6497900,100
20200525,100042750,6498000,100
20200525,100045760,6498700,800
20200525,100047960,6499200,100
20200525,100047960,6497200,200
20200525,100047970,6497200,100
20200525,100048720,6499400,500
20200525,100048830,6499400,700
20200525,100051630,6498000,100
20200525,100055160,6499400,500
20200525,100057740,6499400,100
20200525,100058600,6499500,100
20200525,100058880,6499500,100
20200525,100059870,6499400,100
20200525,100101210,6499400,100
20200525,100102330,6497200,100
20200525,100103140,6499400,100
20200525,100103680,6499400,200
20200525,100103720,6499400,100
20200525,100104230,6499400,100
20200525,100105710,6499500,100
20200525,100105710,6499500,100
20200525,100105710,6499600,100
20200525,100105800,6499400,100
20200525,100112530,6499700,100
20200525,100113860,6499700,100
20200525,100115310,6499500,600
20200525,100115310,6499400,200
20200525,100115310,6499400,100
20200525,100116010,6499000,100
20200525,100116010,6499400,100
20200525,100116010,6499500,100
20200525,100116010,6499500,100
20200525,100116010,6499700,2700
20200525,100116010,6499700,100
20200525,100116010,6499700,100
20200525,100116010,6499700,100
20200525,100116010,6500000,100
20200525,100116010,6500000,100
20200525,100116010,6500000,100
20200525,100116010,6500000,100
20200525,100116010,6500000,100
20200525,100116010,6500000,100
20200525,100116010,6500000,100
20200525,100116010,6500000,300
20200525,100116010,6500000,100
20200525,100116010,6500000,500
20200525,100118460,6500000,100
20200525,100118670,6500000,100
20200525,100119590,6500000,100
20200525,100121670,6500300,100
20200525,100123850,6500300,100
20200525,100125530,6500000,100
20200525,100126660,6502400,100
20200525,100126660,6503000,100
20200525,100126660,6503000,100
20200525,100126660,6503000,100
20200525,100126660,6503000,100
20200525,100126660,6503000,300
20200525,100126660,6503000,1000
20200525,100126660,6503000,100
20200525,100126660,6503000,200
20200525,100127630,6504800,100
20200525,100127660,6504800,100
20200525,100127710,6504800,100
20200525,100130670,6504800,100
20200525,100130730,6504800,100
20200525,100131840,6503000,100
20200525,100133750,6504800,100
20200525,100134600,6504800,100
20200525,100136200,6504800,100
20200525,100136770,6504800,100
20200525,100136890,6504800,100
20200525,100137950,6504800,1500
20200525,100137950,6504800,100
20200525,100137950,6504800,1300
20200525,100141390,6505400,100
20200525,100141390,6505300,100
20200525,100141390,6504800,100
20200525,100141390,6504800,100
20200525,100141390,6504800,100
20200525,100141390,6503000,2800
20200525,100141390,6503000,100
20200525,100141420,6503000,100
20200525,100142610,6503000,100
20200525,100142690,6503000,200
20200525,100142940,6503000,100
20200525,100144330,6503000,100
20200525,100145300,6503000,100
20200525,100147870,6503000,100
20200525,100147900,6503000,100
20200525,100148480,6503000,200
20200525,100148860,6503000,200
20200525,100150340,6503000,100
20200525,100150920,6503000,100
20200525,100152070,6503000,100
20200525,100153430,6503000,100
20200525,100154050,6503000,100
20200525,100156690,6506000,100
20200525,100159110,6506200,100
20200525,100204810,6506000,100
20200525,100204830,6506000,3000
20200525,100204960,6506200,100
20200525,100205060,6506200,100
20200525,100206070,6506200,100
20200525,100206150,6506200,100
20200525,100206180,6506200,700
20200525,100207010,6506000,100
20200525,100209150,6504800,100
20200525,100209270,6504800,100
20200525,100210010,6505800,100
20200525,100211580,6506200,500
20200525,100213090,6506200,200
20200525,100213400,6506200,100
20200525,100213880,6506200,200
20200525,100214690,6506200,100
20200525,100214830,6506200,800
20200525,100214830,6506200,100
20200525,100214830,6506300,100
20200525,100214830,6506400,1000
20200525,100214900,6506400,100
20200525,100219100,6506000,300
20200525,100220540,6506000,100
20200525,100222350,6506000,300
20200525,100224120,6506000,100
20200525,100224330,6506000,100
20200525,100225950,6506000,1600
20200525,100225960,6506000,100
20200525,100225960,6506000,200
20200525,100226760,6505700,100
20200525,100228970,6505700,100
20200525,100229090,6505700,100
20200525,100230600,6506000,1200
20200525,100230620,6506200,100
20200525,100231590,6506000,200
20200525,100232880,6506000,100
20200525,100233260,6506000,500
20200525,100233260,6506000,100
20200525,100233260,6505000,500
20200525,100233630,6506200,200
20200525,100233660,6506200,100
20200525,100235200,6506200,100
20200525,100236520,6506200,100
20200525,100237130,6506200,100
20200525,100239120,6506200,100
20200525,100239950,6506200,100
20200525,100243040,6505700,100
20200525,100243110,6505700,600
20200525,100246270,6505700,100
20200525,100246920,6506000,100
20200525,100248320,6505700,200
20200525,100248320,6505000,500
20200525,100248320,6505000,100
20200525,100248320,6504800,200
20200525,100249310,6504800,100
20200525,100251560,6504800,100
20200525,100252410,6504800,100
20200525,100254420,6504800,500
20200525,100255960,6504800,100
20200525,100256650,6504800,100
20200525,100256740,6504800,100
20200525,100258630,6504800,100
20200525,100259440,6503000,100
20200525,100259510,6503000,400
20200525,100259510,6503000,100
20200525,100259510,6503000,100
20200525,100259530,6503000,100
20200525,100300310,6503000,200
20200525,100300310,6503000,100
20200525,100300310,6504800,1100
20200525,100301190,6504800,100
20200525,100301200,6504800,100
20200525,100302950,6500100,100
20200525,100303420,6503000,100
20200525,100304150,6503000,100
20200525,100306690,6503000,200
20200525,100306690,6504800,100
20200525,100306690,6505000,100
20200525,100310510,6503000,100
20200525,100321960,6503000,100
20200525,100323690,6500000,100
20200525,100323690,6500000,100
20200525,100323690,6500000,100
20200525,100334090,6500200,100
20200525,100337670,6502800,100
20200525,100341390,6500000,100
20200525,100342710,6500000,100
20200525,100343590,6502900,100
20200525,100343590,6502900,100
20200525,100343590,6502900,300
20200525,100348580,6502900,200
20200525,100348580,6502900,100
20200525,100350530,6502900,100
20200525,100350550,6503000,700
20200525,100350550,6503000,100
20200525,100350550,6503000,100
20200525,100354280,6503500,100
20200525,100359170,6503600,100
20200525,100359170,6503500,100
20200525,100359180,6503400,100
20200525,100400540,6503400,100
20200525,100400850,6503400,100
20200525,100403660,6503400,100
20200525,100403670,6503400,100
20200525,100405090,6502900,200
20200525,100405090,6502900,100
20200525,100406040,6502900,700
20200525,100406040,6503400,100
20200525,100406060,6503400,100
20200525,100413510,6502900,100
20200525,100419730,6500800,100
20200525,100419730,6500000,100
20200525,100419730,6500000,200
20200525,100419730,6500000,100
20200525,100419730,6500000,500
20200525,100421700,6500000,100
20200525,100421790,6502900,200
20200525,100421790,6502900,200
20200525,100425530,6503300,100
20200525,100425830,6500000,100
20200525,100435420,6500100,100
20200525,100435420,6500000,100
20200525,100440540,6500000,100
20200525,100441020,6500000,100
20200525,100441130,6500100,100
20200525,100443250,6500000,100
20200525,100443750,6499700,100
20200525,100446240,6496000,100
20200525,100451080,6497800,100
20200525,100455590,6496000,100
20200525,100501290,6496000,100
20200525,100504770,6495000,100
20200525,100504830,6495000,300
20200525,100508630,6495000,200
20200525,100509990,6496000,100
20200525,100514530,6496000,100
20200525,100516830,6495000,100
20200525,100520010,6496000,100
20200525,100520010,6496000,100
20200525,100520010,6496000,300
20200525,100521910,6495000,100
20200525,100524400,6495900,200
20200525,100524400,6496000,100
20200525,100530620,6496300,100
20200525,100535030,6496800,100
20200525,100540000,6496000,100
20200525,100541050,6497000,100
20200525,100545170,6497800,100
20200525,100550810,6496300,100
20200525,100550810,6496000,300
20200525,100554910,6496300,100
20200525,100601580,6496300,100
20200525,100603140,6496300,100
20200525,100604610,6497700,100
20200525,100607360,6496300,100
20200525,100612580,6497800,100
20200525,100616560,6497700,100
20200525,100616920,6497800,100
20200525,100620000,6497800,100
20200525,100620180,6498200,100
20200525,100627820,6499600,100
20200525,100627820,6500000,100
20200525,100627820,6500000,100
20200525,100630010,6500000,100
20200525,100630950,6500000,100
20200525,100631180,6499600,200
20200525,100631200,6501200,100
20200525,100634930,6500000,100
20200525,100636260,6502800,700
20200525,100636270,6502800,100
20200525,100638010,6502800,100
20200525,100639820,6502800,100
20200525,100639820,6503100,200
20200525,100639820,6503100,200
20200525,100639820,6503200,100
20200525,100641840,6503200,100
20200525,100642640,6503200,100
20200525,100642640,6503200,800
20200525,100642650,6503200,100
20200525,100645170,6503200,100
20200525,100645670,6503200,100
20200525,100649080,6503100,27
20200525,100649660,6503100,100
20200525,100652160,6503100,73
20200525,100652160,6503100,100
20200525,100652160,6502800,100
20200525,100652160,6502800,100
20200525,100652160,6502800,400
20200525,100652160,6501200,1000
20200525,100656010,6501200,727
20200525,100656810,6502800,73
20200525,100701270,6502800,900
20200525,100702980,6500000,100
20200525,100703720,6501100,100
20200525,100704970,6500000,100
20200525,100704980,6500000,100
20200525,100706540,6499800,100
20200525,100708360,6500000,100
20200525,100711770,6499800,100
20200525,100712740,6499600,1400
20200525,100712740,6499600,200
20200525,100713580,6499600,100
20200525,100715810,6499600,100
20200525,100716770,6499600,200
20200525,100717420,6500000,100
20200525,100719160,6502300,100
20200525,100719160,6502300,100
20200525,100720530,6500000,100
20200525,100720530,6500000,200
20200525,100727450,6500000,100
20200525,100727520,6502000,100
20200525,100727520,6502300,100
20200525,100727520,6502400,100
20200525,100727520,6502400,100
20200525,100727520,6502400,900
20200525,100728130,6500000,200
20200525,100728850,6500000,100
20200525,100729190,6500000,200
20200525,100729640,6500000,100
20200525,100730220,6500000,100
20200525,100730700,6500000,500
20200525,100732480,6500000,100
20200525,100736610,6500000,100
20200525,100739870,6502000,100
20200525,100739990,6501800,700
20200525,100742910,6500000,100
20200525,100742910,6499600,100
20200525,100744910,6496600,100
20200525,100746680,6501800,300
20200525,100746680,6502000,100
20200525,100746680,6502000,200
20200525,100747110,6502000,100
20200525,100752740,6500200,100
20200525,100755900,6500000,100
20200525,100807350,6499800,100
20200525,100807960,6499800,100
20200525,100813310,6496000,100
20200525,100813310,6496000,100
20200525,100815290,6499800,100
20200525,100816600,6499800,100
20200525,100816870,6490700,100
20200525,100824700,6496000,100
20200525,100827550,6494100,100
20200525,100828170,6490700,100
20200525,100831320,6490700,100
20200525,100841390,6490700,100
20200525,100842260,6490700,100
20200525,100844230,6494200,100
20200525,100847250,6495000,100
20200525,100848600,6494200,100
20200525,100849800,6494200,200
20200525,100857050,6495000,100
20200525,100857050,6494200,300
20200525,100857050,6490700,100
20200525,100857050,6490700,200
20200525,100857050,6490600,100
20200525,100857050,6490600,100
20200525,100857050,6490200,100
20200525,100857050,6490000,200
20200525,100859530,6490000,100
20200525,100901470,6490000,100
20200525,100907320,6490000,100
20200525,100907380,6490000,500
20200525,100907380,6490000,100
20200525,100909320,6486100,100
20200525,100916520,6486200,100
20200525,100921780,6490000,100
20200525,100922480,6486200,100
20200525,100927910,6486000,100
