nActionDay,nTime,nPrice,nVolume
20200528,93041780,6543500,18
20200528,93041780,6543500,200
20200528,93041780,6543500,82
20200528,93041780,6543500,18
20200528,93042630,6530000,100
20200528,93042630,6530000,100
20200528,93045340,6543500,100
20200528,93046080,6543400,100
20200528,93046470,6543500,100
20200528,93047790,6543000,100
20200528,93047790,6543400,600
20200528,93047790,6545300,100
20200528,93047790,6545400,200
20200528,93047790,6545500,100
20200528,93054690,6530100,100
20200528,93054700,6530100,100
20200528,93054700,6530200,100
20200528,93055280,6530000,100
20200528,93057750,6526600,300
20200528,93058310,6530000,100
20200528,93059070,6540000,100
20200528,93059380,6540000,100
20200528,93100720,6530000,100
20200528,93100960,6540000,100
20200528,93101890,6526600,100
20200528,93102230,6526600,100
20200528,93102840,6526600,100
20200528,93103650,6526000,100
20200528,93104300,6520600,100
20200528,93104390,6520600,100
20200528,93104410,6526000,100
20200528,93104410,6526000,100
20200528,93104410,6526000,100
20200528,93105850,6526000,100
20200528,93105850,6526000,100
20200528,93105850,6526000,100
20200528,93106780,6526600,300
20200528,93106780,6526600,300
20200528,93107330,6530000,100
20200528,93107550,6530000,100
20200528,93108430,6526600,100
20200528,93109160,6530000,100
20200528,93109160,6530000,100
20200528,93109640,6530000,100
20200528,93112640,6526600,100
20200528,93112640,6526600,100
20200528,93112650,6526600,100
20200528,93113730,6521000,100
20200528,93113730,6520000,200
20200528,93114230,6520000,100
20200528,93114230,6515600,100
20200528,93114230,6515000,100
20200528,93114230,6515000,100
20200528,93114230,6512000,100
20200528,93114230,6511100,300
20200528,93114440,6526600,100
20200528,93115330,6526600,200
20200528,93115870,6526900,100
20200528,93116810,6524500,100
20200528,93117910,6520000,100
20200528,93118650,6519100,100
20200528,93118700,6514000,100
20200528,93119520,6520000,100
20200528,93119600,6520000,100
20200528,93119600,6520000,100
20200528,93119600,6524500,100
20200528,93119600,6524500,100
20200528,93119600,6524600,400
20200528,93119630,6520000,100
20200528,93121090,6511200,100
20200528,93121350,6514000,500
20200528,93121630,6524500,100
20200528,93126250,6519100,400
20200528,93126390,6514100,200
20200528,93126390,6514000,100
20200528,93127910,6526000,100
20200528,93130960,6524500,100
20200528,93131130,6514600,100
20200528,93131130,6514300,100
20200528,93131130,6514200,200
20200528,93131130,6514100,100
20200528,93131130,6514100,100
20200528,93131130,6514000,200
20200528,93131130,6514000,100
20200528,93132800,6520000,100
20200528,93132800,6514500,100
20200528,93132800,6511300,100
20200528,93133230,6524500,100
20200528,93135940,6524400,100
20200528,93136570,6511300,100
20200528,93136570,6511100,200
20200528,93137160,6524400,100
20200528,93137830,6514100,100
20200528,93139030,6514100,100
20200528,93139160,6514100,100
20200528,93139540,6514100,100
20200528,93139570,6511100,100
20200528,93140110,6514100,100
20200528,93140390,6514100,100
20200528,93140420,6514100,100
20200528,93141020,6514100,100
20200528,93141020,6511200,100
20200528,93141140,6511200,100
20200528,93141330,6511300,100
20200528,93141860,6511400,100
20200528,93142780,6524400,100
