nTradingDay,nTime,ap1,ap2,ap3,ap4,ap5,av1,av2,av3,av4,av5,bp1,bp2,bp3,bp4,bp5,bv1,bv2,bv3,bv4,bv5
20200525,93000000,6499200,6499400,6499500,6499600,6499700,100,200,100,100,3500,6499000,6483000,6480000,6470700,6453000,400,300,200,100,100
20200525,93003000,6490000,6492800,6498500,6498600,6498700,200,100,100,400,500,6470200,6470100,6470000,6458800,6454000,300,100,100,100,200
20200525,93006000,6483000,6489900,6490000,6491000,6492800,700,100,100,100,100,6470200,6470100,6470000,6461800,6460000,300,200,100,200,200
20200525,93009000,6483000,6489900,6490000,6492800,6497000,200,100,100,100,100,6470200,6470100,6470000,6461800,6460000,200,200,100,200,200
20200525,93012000,6492800,6497000,6498000,6498500,6498600,100,100,200,100,400,6470200,6470100,6470000,6461800,6460000,100,200,100,200,200
20200525,93015000,6483000,6492800,6497000,6498000,6498500,100,100,100,200,100,6470100,6470000,6461800,6460000,6458800,200,100,200,200,100
20200525,93018000,6482900,6489900,6492800,6497000,6498000,100,100,100,100,200,6470100,6470000,6461800,6460000,6458800,100,100,200,200,100
20200525,93021000,6470000,6482900,6489900,6492800,6497000,200,100,100,100,100,6461800,6460000,6458800,6454000,6453800,200,200,100,200,100
20200525,93024000,6470000,6482900,6489900,6492800,6497000,500,100,100,100,100,6461800,6460000,6458800,6454000,6453800,200,200,100,200,100
20200525,93027000,6460000,6461800,6469900,6470000,6482900,600,200,100,500,100,6458800,6454000,6453800,6453100,6453000,100,200,100,300,100
20200525,93030000,6460000,6461800,6469900,6470000,6482900,700,1100,100,500,100,6454000,6453800,6453100,6453000,6451100,200,100,300,100,100
20200525,93033000,6461800,6469900,6470000,6482900,6492800,1100,100,500,100,100,6453100,6451100,6450600,6450100,6450000,300,100,100,100,1100
20200525,93036000,6453500,6461800,6469900,6470000,6482900,1000,1300,100,500,100,6451100,6450600,6450100,6450000,6444400,100,100,100,1100,100
20200525,93039000,6453500,6461800,6469900,6470000,6482900,600,1300,100,500,100,6451100,6450600,6450100,6450000,6444400,100,100,100,1100,100
20200525,93042000,6453100,6453500,6455400,6461800,6469900,800,200,100,1100,100,6450600,6450100,6450000,6444400,6438000,100,100,1100,100,100
20200525,93045000,6450600,6451100,6453100,6453500,6455200,300,6500,900,200,100,6440000,6438000,6433500,6433300,6432800,300,100,200,300,100
20200525,93048000,6440000,6449700,6451100,6452700,6453100,100,100,6100,100,900,6438000,6433500,6433300,6432800,6432600,100,200,300,100,300
20200525,93051000,6440000,6442200,6449600,6449700,6450600,100,100,100,300,100,6432800,6432600,6432000,6431900,6430200,100,300,100,100,100
20200525,93054000,6432800,6439100,6442200,6444500,6449600,200,200,100,100,100,6432600,6432000,6431900,6430200,6430000,200,100,100,100,600
20200525,93057000,6435200,6437600,6439100,6442200,6449600,100,100,200,100,100,6433000,6432800,6432600,6432000,6431900,100,200,100,100,100
20200525,93100000,6432800,6433000,6434300,6435200,6437600,1500,100,100,100,100,6432600,6432000,6431900,6430300,6430200,100,100,100,200,200
20200525,93103000,6420000,6432500,6432600,6432800,6433000,4000,300,300,1100,100,6410200,6410000,6405800,6405500,6401000,100,300,100,100,100
20200525,93106000,6420000,6432000,6432200,6432600,6432800,2000,100,100,1400,1100,6401000,6400500,6400300,6400200,6400100,100,100,100,100,300
20200525,93109000,6420000,6422600,6430500,6432000,6432200,400,100,500,100,100,6401200,6401000,6400500,6400300,6400200,200,100,100,100,100
20200525,93112000,6430500,6432000,6432600,6432800,6433000,500,100,1200,1200,100,6420000,6415600,6401300,6401000,6400500,300,100,100,100,100
20200525,93115000,6430500,6432000,6432600,6432800,6433000,300,100,1200,1200,1100,6401500,6401400,6401300,6401200,6401000,100,100,1000,100,100
20200525,93118000,6430500,6432000,6432600,6432800,6432900,400,100,1200,1200,100,6401500,6401400,6401300,6401200,6401100,400,100,1100,100,100
20200525,93121000,6410000,6430500,6432000,6432600,6432700,100,300,100,1200,100,6401600,6401500,6400000,6398800,6397800,300,200,800,100,500
20200525,93124000,6430000,6430500,6432000,6432600,6432800,100,100,100,100,1200,6402100,6402000,6401800,6401600,6401500,300,500,500,300,200
20200525,93127000,6430000,6430500,6432000,6432600,6432800,100,200,100,100,1200,6410000,6401800,6401200,6400200,6400000,200,1000,200,200,1200
20200525,93130000,6422700,6430000,6430500,6432000,6432300,100,300,200,100,100,6410100,6410000,6403300,6402400,6401800,100,900,100,100,1000
20200525,93133000,6422700,6429900,6430000,6430500,6432000,100,100,300,200,100,6410100,6410000,6408800,6403300,6402700,200,700,100,300,100
20200525,93136000,6422700,6429900,6430000,6430500,6432300,100,100,300,200,100,6411000,6410100,6410000,6408800,6403500,600,200,1100,100,100
20200525,93139000,6429900,6430000,6430500,6432300,6432600,100,300,200,100,100,6422700,6411100,6411000,6410100,6410000,100,100,600,600,1300
20200525,93142000,6429900,6430000,6430500,6432300,6432600,400,300,200,100,100,6422700,6411200,6411000,6410100,6410000,100,200,1700,500,2700
20200525,93145000,6429900,6430000,6430500,6432300,6432600,300,1600,200,100,100,6411000,6410200,6410100,6410000,6409000,1200,100,600,2800,100
20200525,93148000,6422700,6429900,6430000,6430500,6432300,600,200,1800,200,100,6413000,6411600,6411100,6411000,6410200,100,100,1100,1400,100
20200525,93151000,6422700,6429900,6430000,6430500,6432300,400,200,1800,200,100,6412800,6412100,6411600,6411100,6411000,400,900,300,1300,1400
20200525,93154000,6430500,6432300,6432600,6432800,6433000,200,100,100,1200,1100,6430000,6422900,6415000,6412800,6412100,1200,100,300,500,900
20200525,93157000,6432700,6432800,6433000,6435000,6440000,100,1200,1100,100,100,6430700,6430000,6422900,6422700,6415000,200,400,100,100,300
20200525,93200000,6432700,6432800,6433000,6435000,6440000,100,1200,1100,100,100,6430500,6430000,6422900,6422700,6415000,300,300,100,200,300
20200525,93203000,6432800,6433000,6435000,6440000,6450900,900,1100,100,100,100,6430500,6430000,6422900,6422700,6415000,600,200,100,200,300
20200525,93206000,6433000,6435000,6440000,6450900,6451100,100,100,100,100,6100,6432800,6432700,6432000,6430500,6430000,600,200,100,600,200
20200525,93209000,6430000,6435000,6440000,6442600,6450900,2400,100,100,200,200,6422900,6422700,6420000,6415000,6412800,100,100,400,300,300
20200525,93212000,6430000,6432800,6434000,6435000,6440000,700,1200,200,100,100,6422900,6422700,6420000,6415000,6412800,200,100,400,300,300
20200525,93215000,6432800,6434000,6435000,6440000,6442600,1300,200,200,100,200,6432700,6430000,6422900,6422700,6420000,400,300,300,100,500
20200525,93218000,6432800,6434000,6435000,6440000,6442600,400,200,200,100,200,6432700,6430000,6422900,6422700,6420000,300,1400,300,100,500
20200525,93221000,6432800,6434000,6435000,6440000,6442600,100,200,200,100,200,6432700,6430500,6430000,6423000,6422900,200,100,1800,100,2300
20200525,93224000,6432800,6434000,6435000,6439000,6440000,100,200,200,100,100,6432700,6430900,6430500,6430000,6423000,200,100,100,1900,100
20200525,93227000,6439000,6440000,6442400,6442600,6443200,100,100,100,300,100,6433100,6433000,6432700,6430900,6430500,100,100,200,100,100
20200525,93230000,6433100,6439000,6440000,6442400,6442600,100,100,100,100,300,6433000,6432800,6432700,6430900,6430500,100,1000,200,100,100
20200525,93233000,6439000,6440000,6442400,6442600,6443200,100,100,100,300,100,6433000,6432800,6430900,6430500,6430000,100,1200,100,100,1800
20200525,93236000,6439900,6440000,6442400,6442600,6443200,200,100,100,300,100,6433000,6432900,6432800,6430900,6430500,100,100,2400,100,100
20200525,93239000,6439900,6440000,6442400,6442600,6443200,100,200,100,300,100,6433100,6432900,6432800,6430900,6430500,100,100,2400,100,100
20200525,93242000,6439800,6439900,6440000,6442400,6442600,100,100,200,100,300,6433100,6432900,6432800,6430900,6430500,1400,100,2400,100,100
20200525,93245000,6442600,6443200,6445900,6450000,6450900,200,100,100,200,100,6439000,6435000,6433100,6433000,6432900,200,100,1600,200,100
20200525,93248000,6449900,6450000,6450900,6451100,6460000,100,200,100,6100,100,6442800,6435000,6433200,6433100,6433000,200,100,100,2100,200
20200525,93251000,6449900,6450000,6450900,6451100,6460000,100,200,100,6100,100,6442800,6442600,6439900,6435000,6433200,200,100,1000,100,100
20200525,93254000,6451100,6460000,6465000,6470000,6478000,700,100,100,300,100,6450000,6442800,6442600,6439900,6433300,600,400,100,1000,100
20200525,93257000,6460000,6461300,6461400,6465000,6470000,100,100,300,300,300,6451200,6444800,6442800,6442600,6439900,1400,200,300,200,1000
20200525,93300000,6465000,6470000,6478000,6482900,6490000,200,300,100,100,100,6461400,6460100,6451200,6449900,6442800,800,300,400,100,200
20200525,93303000,6468300,6470000,6478000,6482900,6490000,300,400,100,100,100,6461400,6460100,6460000,6450000,6449900,1300,200,200,300,100
20200525,93306000,6468000,6469600,6478000,6482900,6490000,100,100,100,100,100,6451900,6450100,6449900,6442600,6439900,2200,100,300,200,1000
20200525,93309000,6460000,6468000,6469600,6469800,6478000,700,200,100,200,100,6451900,6450100,6449900,6442600,6439900,900,100,200,200,1000
20200525,93312000,6467800,6468000,6469600,6469800,6478000,100,200,100,200,100,6460000,6451900,6450100,6449900,6442600,700,900,100,200,200
20200525,93315000,6460000,6467800,6467900,6468000,6469600,100,100,100,200,100,6451900,6450100,6449900,6442600,6439900,1300,100,200,200,1000
20200525,93318000,6460000,6465000,6467000,6467500,6467800,800,100,100,100,100,6451900,6449900,6442600,6439900,6435100,700,200,200,1000,100
20200525,93321000,6451700,6460000,6464900,6465000,6467000,900,100,100,100,200,6449900,6442600,6439900,6435100,6433600,200,200,1000,100,100
20200525,93324000,6449900,6451700,6460000,6464900,6465000,100,400,100,100,100,6442600,6439900,6435100,6433600,6433300,200,1000,100,100,100
20200525,93327000,6463500,6464900,6465000,6467000,6467500,400,100,100,200,100,6460000,6451700,6442600,6440000,6439900,800,100,100,200,1000
20200525,93330000,6459800,6459900,6460000,6464900,6465000,1200,100,2000,100,200,6451700,6450000,6442600,6440000,6439900,200,100,100,200,1000
20200525,93333000,6459800,6459900,6460000,6463000,6464900,500,100,2900,100,100,6451700,6442600,6440000,6439900,6435100,100,100,200,1000,100
20200525,93336000,6459800,6459900,6460000,6463000,6464900,200,100,2900,100,100,6451800,6450000,6443000,6442600,6440000,100,100,100,100,200
20200525,93339000,6459700,6459800,6459900,6460000,6463000,100,200,100,2800,100,6450000,6443000,6442600,6440000,6439900,300,100,100,700,1000
20200525,93342000,6458800,6460000,6463000,6464900,6465000,100,2000,100,100,100,6451900,6451700,6450000,6443000,6442600,100,100,300,100,100
20200525,93345000,6460000,6463000,6464900,6465000,6467000,800,100,100,100,100,6450000,6443000,6442600,6440000,6439900,600,100,100,900,1000
20200525,93348000,6449800,6451700,6460000,6462300,6463000,400,100,300,100,100,6444400,6443000,6442600,6440000,6439900,400,100,100,900,1000
20200525,93351000,6460000,6462300,6465000,6467000,6467500,300,100,100,100,100,6459500,6450000,6449800,6444400,6443000,100,200,400,400,100
20200525,93354000,6459500,6459900,6460000,6460100,6462300,100,100,300,100,100,6450000,6449800,6445000,6444400,6443000,300,400,100,400,100
20200525,93357000,6460100,6462300,6465000,6467000,6467500,100,100,100,100,100,6450000,6449800,6445000,6444400,6443000,100,400,100,400,100
20200525,93400000,6450000,6459000,6459500,6459900,6460100,200,100,100,100,100,6449800,6445000,6444400,6443000,6442600,400,100,400,100,100
20200525,93403000,6459500,6459700,6459900,6460000,6460100,100,100,100,100,100,6452900,6451200,6450100,6450000,6449900,200,100,200,1700,1000
20200525,93406000,6459500,6459700,6459900,6460000,6460100,100,100,100,200,100,6452900,6451700,6451200,6450000,6449900,300,100,100,1400,1000
20200525,93409000,6460000,6460100,6460500,6465000,6465800,200,100,100,100,100,6452900,6451700,6451200,6450000,6449900,200,100,100,300,1000
20200525,93412000,6465000,6465800,6467000,6467500,6468000,100,100,100,100,100,6460000,6456000,6455000,6452900,6451700,500,100,100,200,100
20200525,93415000,6467000,6467500,6468000,6470000,6470900,100,100,100,100,100,6455000,6452900,6451700,6451200,6450000,1200,400,100,100,300
20200525,93418000,6459800,6465000,6467500,6468000,6470000,900,100,100,100,100,6459500,6455000,6452900,6451700,6450000,800,1400,400,100,300
20200525,93421000,6460000,6465000,6467000,6467500,6468000,500,100,300,100,100,6459500,6455100,6455000,6452900,6451700,800,1100,1400,400,100
20200525,93424000,6465000,6467000,6467500,6468000,6470000,100,300,100,100,100,6461300,6460000,6459800,6459500,6455100,100,200,100,1300,1100
20200525,93427000,6467000,6468000,6470000,6470900,6478000,300,100,100,100,100,6459800,6459500,6455100,6455000,6452900,100,1100,1100,1400,200
20200525,93430000,6468000,6470000,6470900,6471900,6478000,100,100,100,100,100,6467200,6459800,6459500,6455100,6455000,200,100,1100,1100,1200
20200525,93433000,6470000,6471900,6474800,6478000,6482900,100,100,100,100,100,6467300,6459800,6459500,6455000,6452900,100,200,600,1200,200
20200525,93436000,6471900,6474800,6482900,6487000,6492800,100,100,100,100,100,6459800,6459500,6455000,6452900,6451700,100,600,1200,200,100
20200525,93439000,6471900,6474800,6482900,6487000,6492800,100,100,100,100,100,6468000,6460000,6459500,6455000,6452900,100,200,600,1200,100
20200525,93442000,6468000,6474800,6475100,6482900,6487000,400,100,100,100,100,6467300,6460000,6459500,6455000,6452900,100,200,600,1200,100
20200525,93445000,6467100,6468000,6473600,6474800,6475100,800,100,100,100,100,6460000,6459500,6455000,6452900,6451700,200,600,1200,100,100
20200525,93448000,6467100,6468000,6473600,6474800,6475100,400,100,100,100,100,6459800,6459500,6455000,6452900,6451700,100,600,1200,100,100
20200525,93451000,6473600,6474800,6475100,6482900,6487000,100,100,100,100,100,6467100,6460000,6459500,6455000,6452900,300,300,600,1200,100
20200525,93454000,6473600,6474800,6475100,6482900,6487000,100,100,100,100,100,6468000,6467100,6460000,6459500,6455000,400,500,300,600,1200
20200525,93457000,6473600,6474800,6475100,6477900,6482900,100,100,100,100,100,6468000,6467100,6462200,6460000,6459500,400,500,200,300,600
20200525,93500000,6473500,6474800,6475100,6477900,6482900,100,100,100,100,100,6468000,6467100,6462200,6460000,6459500,400,500,200,300,600
20200525,93503000,6473500,6474800,6475100,6477900,6482900,100,100,100,100,100,6468000,6467100,6462200,6460300,6460000,800,200,200,100,400
20200525,93506000,6473600,6474800,6475100,6477900,6482900,200,100,100,100,100,6468000,6467100,6462200,6460300,6460100,400,200,200,100,200
20200525,93509000,6474800,6475100,6477900,6482900,6487000,100,100,100,100,100,6469000,6468000,6462200,6460300,6460100,100,100,200,100,200
20200525,93512000,6475100,6477900,6482900,6487000,6490000,100,100,100,100,100,6468000,6462200,6460300,6460100,6460000,100,200,100,200,400
20200525,93515000,6474800,6475100,6477900,6482900,6487000,100,100,100,100,100,6468000,6462200,6460300,6460100,6460000,100,200,100,200,200
20200525,93518000,6473500,6474800,6475100,6477900,6482500,100,100,100,100,100,6468000,6462200,6460300,6460100,6460000,100,200,100,200,200
20200525,93521000,6473800,6474500,6474800,6475100,6476100,100,200,100,100,100,6473700,6468100,6468000,6462200,6460300,100,800,200,200,100
20200525,93524000,6473700,6473800,6474500,6474800,6476100,500,100,200,100,100,6470100,6468100,6468000,6462200,6460300,900,800,200,200,100
20200525,93527000,6473700,6474800,6476100,6477900,6479000,100,100,100,100,100,6470100,6468100,6468000,6462200,6460300,900,800,200,200,100
20200525,93530000,6479000,6480100,6482900,6487000,6489000,100,100,100,100,100,6473900,6473700,6470100,6468100,6468000,100,200,900,800,200
20200525,93533000,6482900,6483900,6487000,6489000,6492800,100,100,200,100,100,6473900,6473700,6473500,6468100,6468000,100,200,900,800,200
20200525,93536000,6473700,6482700,6487000,6489000,6492800,800,100,100,100,100,6473500,6470100,6469800,6468100,6468000,900,100,1000,800,200
20200525,93539000,6482700,6487000,6489000,6492800,6498300,100,100,100,100,100,6473800,6473700,6473500,6470100,6469800,100,800,900,100,1000
20200525,93542000,6474000,6482700,6482900,6487000,6489000,1000,200,400,100,100,6473700,6473500,6470100,6469800,6468100,800,900,100,1000,800
20200525,93545000,6474000,6482700,6482900,6486800,6487000,900,200,400,100,100,6473700,6473500,6470100,6469800,6468100,1100,900,100,1000,800
20200525,93548000,6478500,6482700,6482900,6487000,6489000,100,200,400,100,200,6473500,6470100,6469800,6468100,6468000,900,100,1000,800,200
20200525,93551000,6473500,6473700,6473800,6482000,6482700,100,300,200,100,200,6470100,6469800,6468100,6468000,6462200,100,1000,800,200,200
20200525,93554000,6473700,6473800,6482000,6482700,6482900,400,200,100,200,400,6470200,6470100,6469800,6468100,6468000,400,200,1000,800,200
20200525,93557000,6473700,6473800,6477500,6482000,6482700,300,200,100,100,200,6470200,6470100,6469800,6468100,6468000,300,200,1000,800,200
20200525,93600000,6470100,6473400,6473500,6473700,6473800,100,100,100,300,200,6469800,6468100,6468000,6462200,6460300,1000,800,200,200,100
20200525,93603000,6469500,6469700,6469800,6473400,6473500,100,300,3000,100,100,6462200,6460300,6460100,6460000,6459500,200,100,200,400,800
20200525,93606000,6460800,6460900,6469400,6469500,6469700,100,100,200,900,300,6455100,6455000,6453800,6451700,6450100,900,1200,300,300,200
20200525,93609000,6455100,6458700,6460800,6469400,6469500,200,100,200,200,900,6455000,6453800,6451700,6450100,6450000,400,300,300,200,700
20200525,93612000,6454900,6455000,6455100,6458700,6460800,200,200,100,100,200,6453800,6451700,6450100,6450000,6448800,100,300,200,700,100
20200525,93615000,6451700,6466800,6469300,6469500,6469800,200,400,100,900,300,6450100,6450000,6448800,6445100,6443000,200,800,100,100,100
20200525,93618000,6450100,6451700,6455000,6466800,6469300,100,200,200,400,100,6450000,6448800,6445100,6443000,6442600,500,100,100,100,100
20200525,93621000,6469500,6469800,6470200,6473400,6473500,400,800,300,100,100,6448800,6445100,6443000,6442600,6440000,100,100,100,100,1000
20200525,93624000,6450000,6469500,6469800,6470200,6473400,3901,400,800,300,100,6445100,6443000,6442600,6440000,6433300,100,100,100,1000,100
20200525,93627000,6445100,6448900,6450000,6451000,6465000,300,200,3901,100,100,6443000,6442600,6440000,6433300,6433200,100,100,1000,100,100
20200525,93630000,6443000,6445100,6448900,6450000,6452000,100,100,200,100,300,6440000,6433300,6433200,6433100,6432800,800,100,100,300,200
20200525,93633000,6440000,6443000,6445100,6450000,6452000,500,100,200,100,300,6433300,6433200,6433100,6432800,6430900,100,100,300,200,100
20200525,93636000,6443000,6445100,6450000,6452000,6465000,200,400,100,300,100,6433600,6433200,6433100,6432800,6430900,100,100,300,200,100
20200525,93639000,6440000,6445100,6450000,6452000,6465000,500,400,100,300,100,6433700,6433200,6433100,6432800,6430900,100,100,300,200,100
20200525,93642000,6440000,6445100,6450000,6452000,6465000,200,400,100,300,100,6430000,6429500,6425100,6425000,6423100,1300,100,100,600,100
20200525,93645000,6445100,6450000,6452000,6465000,6465700,300,100,300,100,100,6433600,6430000,6429500,6425100,6425000,100,1400,100,100,600
20200525,93648000,6433700,6440000,6445100,6450000,6452000,100,3701,200,100,300,6430000,6429500,6425100,6425000,6423100,900,100,200,600,100
20200525,93651000,6433600,6433700,6440000,6445100,6450000,100,100,3701,200,100,6430000,6429500,6425100,6425000,6423100,700,100,200,600,100
20200525,93654000,6433700,6445100,6450000,6452000,6460000,100,200,100,300,100,6430000,6429500,6425100,6425000,6423100,100,100,200,600,100
20200525,93657000,6430000,6433700,6445100,6450000,6452000,200,100,200,100,300,6425200,6425100,6425000,6423100,6423000,100,200,600,100,100
20200525,93700000,6433700,6445100,6450000,6452000,6460000,700,200,100,300,100,6430000,6425200,6425100,6425000,6423100,800,100,200,600,100
20200525,93703000,6430000,6433600,6433700,6445100,6450000,1300,100,600,200,100,6425100,6425000,6423100,6423000,6422900,300,600,100,100,2000
20200525,93706000,6433600,6433700,6445100,6450000,6452000,100,600,200,100,300,6430000,6425800,6425300,6425000,6423100,400,1100,1000,600,100
20200525,93709000,6433600,6445100,6450000,6452000,6460000,100,200,100,300,100,6430000,6425800,6425300,6425000,6423100,400,1100,1000,600,100
20200525,93712000,6429800,6430000,6433600,6445100,6450000,300,200,100,200,100,6425800,6425300,6425000,6423100,6423000,900,1000,600,100,100
20200525,93715000,6429800,6430000,6433600,6445100,6450000,200,1100,3801,200,100,6425300,6425000,6423100,6423000,6422900,1000,600,100,100,2100
20200525,93718000,6425300,6429800,6430000,6433600,6445100,1000,200,900,3801,200,6423100,6423000,6422900,6422000,6420100,100,100,2100,100,300
20200525,93721000,6425300,6429800,6430000,6433600,6445100,500,200,900,3801,200,6422900,6422000,6420100,6420000,6415500,1700,100,300,2500,200
20200525,93724000,6422900,6425300,6429800,6430000,6433600,500,500,200,900,3801,6422000,6420100,6420000,6415500,6415000,100,300,2500,200,100
20200525,93727000,6422000,6422900,6425300,6429800,6430000,100,600,300,200,900,6420100,6420000,6415500,6415000,6413000,100,2400,200,100,100
20200525,93730000,6421800,6422000,6422900,6425300,6428600,100,100,400,100,100,6420000,6415500,6415000,6413000,6412800,2500,200,100,100,300
20200525,93733000,6422000,6422900,6425100,6425300,6428600,400,300,100,100,100,6420000,6415500,6413000,6412800,6412100,800,200,100,300,500
20200525,93736000,6420000,6420100,6422000,6422900,6425100,200,100,300,300,100,6412100,6412000,6411000,6410500,6410100,400,300,100,200,600
20200525,93739000,6420000,6420100,6421800,6422000,6422900,1000,100,200,300,300,6412100,6412000,6411000,6410500,6410100,200,300,100,200,600
20200525,93742000,6412100,6420000,6421800,6422000,6422900,100,1000,200,300,300,6412000,6411000,6410500,6410100,6410000,200,100,200,600,1900
20200525,93745000,6412100,6420000,6421800,6422000,6422900,300,900,300,100,300,6410500,6410100,6410000,6409000,6408800,100,700,1900,100,100
20200525,93748000,6410300,6412100,6420000,6421800,6422000,300,600,1100,100,100,6410100,6410000,6409000,6408800,6405000,700,1900,100,100,300
20200525,93751000,6412000,6412100,6420000,6421800,6422000,200,600,1100,100,100,6410000,6409000,6408800,6405000,6404700,1700,100,100,300,100
20200525,93754000,6410000,6412000,6412100,6420000,6421800,200,1600,500,1000,100,6409000,6408800,6405000,6404700,6403500,100,100,300,100,100
20200525,93757000,6409000,6410000,6410100,6412000,6412100,700,1800,1000,1600,400,6405000,6404700,6403500,6403300,6402800,300,100,100,100,300
20200525,93800000,6405000,6409000,6410000,6410100,6410500,300,500,4401,1000,1000,6404700,6403500,6403300,6402800,6402700,100,100,100,300,100
20200525,93803000,6405000,6408800,6409000,6409900,6410000,400,100,300,100,4401,6404700,6403500,6403300,6402800,6402700,200,100,100,300,100
20200525,93806000,6404500,6408800,6409000,6409900,6410000,100,100,100,100,4401,6403500,6403300,6402800,6402700,6402000,100,100,300,100,400
20200525,93809000,6409000,6409900,6410000,6410100,6410500,100,100,4401,1000,100,6403300,6402800,6402700,6402000,6401300,100,100,100,400,500
20200525,93812000,6410000,6410100,6410500,6411900,6412000,700,1000,100,100,1600,6405000,6404000,6403600,6403500,6403300,100,100,100,100,100
20200525,93815000,6420000,6422000,6422900,6425100,6425300,700,100,300,100,100,6411400,6410100,6409000,6405000,6404000,100,200,300,200,100
20200525,93818000,6411200,6422900,6425100,6425300,6430000,800,300,100,100,200,6405000,6404500,6404000,6403600,6403500,200,200,100,100,200
20200525,93821000,6422900,6425100,6425300,6430000,6450000,100,100,100,200,300,6412500,6411400,6411300,6411200,6410000,600,200,200,2000,1000
20200525,93824000,6430000,6450000,6452000,6460000,6465000,200,300,300,200,100,6411400,6411300,6411200,6410000,6406000,600,100,2000,1100,200
20200525,93827000,6449900,6450000,6452000,6460000,6465000,600,200,300,200,100,6411400,6411300,6411200,6410000,6406000,200,100,800,1400,200
20200525,93830000,6446900,6447000,6449100,6449900,6450000,600,200,100,200,200,6413000,6411600,6411200,6410000,6406000,200,100,500,1400,200
20200525,93833000,6442400,6443800,6446800,6449100,6449900,500,2000,300,100,200,6415300,6412200,6411700,6411600,6411500,200,200,100,300,100
20200525,93836000,6442200,6442300,6442400,6449100,6449900,300,100,500,100,200,6415000,6413000,6412200,6412000,6411700,100,200,200,200,100
20200525,93839000,6425000,6440900,6442100,6442200,6442300,400,200,500,100,100,6420000,6416000,6415100,6415000,6413000,100,100,300,100,200
20200525,93842000,6440800,6440900,6442000,6442100,6442200,500,200,100,500,300,6420000,6416000,6415100,6415000,6413800,100,200,300,100,100
20200525,93845000,6442800,6449900,6450000,6452000,6452100,100,200,300,300,200,6420000,6416000,6415100,6415000,6413800,400,200,400,100,100
20200525,93848000,6439800,6440000,6440400,6440500,6449800,100,200,100,100,300,6425000,6420100,6420000,6418000,6416000,100,200,200,100,200
20200525,93851000,6439800,6440000,6440300,6440400,6440500,100,200,200,100,100,6425000,6420100,6420000,6418000,6416500,100,200,900,100,500
20200525,93854000,6449800,6449900,6450000,6452000,6460000,100,200,300,300,300,6425000,6420000,6418000,6416500,6416300,100,600,100,500,100
20200525,93857000,6439600,6449800,6449900,6450000,6452000,100,300,200,400,300,6420000,6418000,6416500,6416300,6416000,1600,100,500,100,200
20200525,93900000,6425000,6439600,6449800,6449900,6450000,300,200,300,200,400,6420200,6420000,6418000,6416500,6416300,100,1600,100,500,100
20200525,93903000,6439600,6449400,6449800,6449900,6450000,200,100,500,200,400,6425000,6420000,6418000,6416500,6416300,1000,1600,100,500,100
20200525,93906000,6439000,6439600,6440000,6442600,6449400,200,300,3701,200,100,6425000,6420300,6420200,6420100,6420000,1300,200,100,100,1600
20200525,93909000,6439600,6440000,6442600,6449400,6449800,300,4401,200,100,200,6425000,6421000,6420800,6420300,6420200,200,300,600,200,1100
20200525,93912000,6425000,6439000,6439500,6439600,6440000,300,200,300,200,4401,6421000,6420800,6420300,6420200,6420100,400,600,200,1100,100
20200525,93915000,6431800,6439000,6439500,6439600,6440000,100,200,300,200,4401,6421000,6420800,6420300,6420200,6420100,200,600,200,1100,100
20200525,93918000,6425000,6431800,6439000,6439500,6439600,400,100,200,300,400,6421000,6420800,6420300,6420200,6420100,200,600,200,1100,100
20200525,93921000,6425000,6431800,6439000,6439600,6440000,600,100,200,400,4401,6421000,6420800,6420300,6420200,6420100,200,600,200,1000,100
20200525,93924000,6425000,6431700,6431800,6439000,6439600,500,300,100,200,400,6421000,6420800,6420200,6420100,6420000,500,600,1000,100,1900
20200525,93927000,6431700,6431800,6439000,6439600,6440000,300,100,200,400,4501,6425000,6421100,6421000,6420800,6420200,100,200,200,600,1000
20200525,93930000,6431700,6431800,6439000,6439600,6440000,300,100,200,200,4601,6421200,6421100,6421000,6420800,6420200,100,300,300,600,1000
20200525,93933000,6431700,6431800,6439000,6439600,6440000,200,100,200,200,4601,6421800,6421100,6421000,6420800,6420200,1000,200,300,600,1000
20200525,93936000,6431600,6439000,6440000,6442600,6449400,100,100,4601,200,100,6429900,6421800,6421100,6421000,6420800,1000,1300,200,300,600
20200525,93939000,6440000,6442600,6449400,6450000,6452000,4401,200,100,500,300,6431800,6429900,6421800,6421100,6421000,100,1000,1400,200,300
20200525,93942000,6439000,6440000,6442100,6442600,6449400,1100,4401,200,200,100,6431700,6429900,6421800,6421100,6421000,200,1000,1400,200,300
20200525,93945000,6439000,6440000,6442100,6442600,6449400,1100,4401,200,200,100,6431700,6429900,6421800,6421100,6421000,400,1000,1100,200,300
20200525,93948000,6438000,6439000,6439700,6440000,6442100,200,1100,100,4401,200,6431700,6429900,6425800,6421800,6421100,500,1000,100,1100,200
20200525,93951000,6430000,6439000,6439700,6440000,6442600,100,1100,100,4401,200,6429900,6425800,6421800,6421100,6421000,300,100,1100,200,300
20200525,93954000,6439000,6439700,6440000,6442600,6449400,1100,100,3801,200,100,6425800,6421800,6421100,6421000,6420800,100,1100,300,300,600
20200525,93957000,6432600,6439000,6439700,6440000,6442600,100,900,100,3901,200,6425800,6421800,6421100,6421000,6420800,100,1100,300,300,600
