nTradingDay,nTime,ap1,ap2,ap3,ap4,ap5,av1,av2,av3,av4,av5,bp1,bp2,bp3,bp4,bp5,bv1,bv2,bv3,bv4,bv5
20200527,93000000,6710000,6710900,6711000,6716800,6740800,3235,4600,100,100,300,6705100,6702000,6701100,6701000,6700000,500,2000,600,100,700
20200527,93003000,6710000,6710700,6710800,6710900,6716800,683,500,1200,3500,100,6702100,6702000,6701100,6701000,6700200,100,2100,600,100,100
20200527,93006000,6710000,6710700,6710800,6710900,6716800,100,583,1600,3400,100,6702100,6702000,6701100,6701000,6700200,100,2100,600,100,100
20200527,93009000,6710000,6710700,6710800,6710900,6716800,100,583,1700,3400,100,6702000,6701100,6701000,6700200,6700000,2000,600,100,100,1200
20200527,93012000,6710000,6710600,6710700,6710800,6710900,100,100,483,1800,1900,6702000,6701100,6701000,6700200,6700000,2000,600,100,100,1200
20200527,93015000,6702000,6710000,6710600,6710700,6710800,300,100,100,483,1600,6701100,6701000,6700200,6700000,6696900,600,100,100,1200,100
20200527,93018000,6702000,6710000,6710600,6710700,6710800,400,100,100,383,1400,6701100,6701000,6700200,6700000,6696900,600,100,100,1200,100
20200527,93021000,6702000,6710000,6710600,6710700,6710800,600,100,100,383,1300,6701100,6701000,6700200,6700000,6696900,600,100,100,1200,100
20200527,93024000,6702000,6710000,6710600,6710700,6710800,600,100,100,383,1300,6701100,6701000,6700200,6700000,6696900,400,100,100,1200,100
20200527,93027000,6701100,6702000,6710000,6710600,6710700,200,600,600,100,383,6696900,6695000,6691100,6690100,6690000,100,100,100,1100,2100
20200527,93030000,6696900,6700300,6700600,6700700,6701100,1000,300,200,100,1300,6691100,6690100,6690000,6688800,6688600,100,1100,2100,100,300
20200527,93033000,6686600,6696900,6700300,6700600,6700700,100,1800,500,200,100,6680900,6680200,6680000,6679000,6678800,100,100,2200,200,100
20200527,93036000,6691100,6696900,6700300,6700600,6700700,100,1800,500,200,100,6681000,6680900,6680200,6680000,6679000,100,100,100,2200,200
20200527,93039000,6691100,6696900,6700300,6700600,6700700,100,1800,500,200,100,6681000,6680900,6680300,6680200,6680000,100,100,100,100,2100
20200527,93042000,6691100,6696900,6700300,6700600,6700700,200,1800,500,200,100,6680000,6679000,6678800,6670700,6670000,1800,200,100,100,200
20200527,93045000,6686900,6691100,6696900,6700300,6701100,400,100,1800,100,1300,6680100,6680000,6679000,6678800,6670700,100,1800,200,100,100
20200527,93048000,6691100,6696900,6700300,6701100,6702000,100,1800,100,1300,200,6683000,6681000,6680100,6680000,6679000,2500,300,100,1800,200
20200527,93051000,6691100,6696900,6700300,6701100,6702000,200,1800,100,1300,100,6681000,6680100,6680000,6679000,6678800,300,100,1900,200,100
20200527,93054000,6681000,6683000,6691100,6696900,6700300,700,100,100,1800,100,6680000,6679000,6678800,6670700,6670000,1900,200,100,100,600
20200527,93057000,6681000,6683000,6691100,6696900,6700300,600,200,100,1800,100,6680000,6679000,6678800,6675800,6670700,1400,200,100,100,100
20200527,93100000,6681000,6683000,6691100,6696600,6696900,600,200,100,100,1800,6680000,6679000,6678800,6675800,6670700,1100,200,100,100,100
20200527,93103000,6680000,6681000,6681700,6683000,6691100,100,400,300,200,100,6679000,6678800,6675800,6670700,6670000,100,100,100,100,700
20200527,93106000,6678800,6679000,6680000,6681000,6681700,1100,900,1400,100,300,6675800,6671000,6670700,6670000,6666600,100,100,100,700,1500
20200527,93109000,6671000,6678800,6679000,6679700,6680000,900,4200,1000,100,1600,6670700,6670100,6670000,6666700,6666600,200,100,800,100,1500
20200527,93112000,6670600,6671000,6678800,6679000,6679700,200,700,4200,1100,100,6666700,6666600,6665000,6663900,6661000,100,1500,100,100,100
20200527,93115000,6671000,6675800,6678800,6679000,6679700,500,200,4200,1500,100,6670000,6666600,6665000,6663900,6661000,100,1100,100,100,100
20200527,93118000,6675800,6678800,6679000,6679700,6680000,200,4200,1500,100,1600,6672000,6671000,6670000,6669700,6666700,3300,100,100,100,100
20200527,93121000,6675800,6678800,6679000,6679700,6680000,800,4200,1500,100,1600,6672000,6671700,6671000,6670000,6666800,1200,100,100,200,500
20200527,93124000,6672000,6675800,6678800,6679000,6679700,1300,800,4200,1400,100,6666800,6666700,6666600,6665000,6663900,2000,100,1100,100,100
20200527,93127000,6670000,6672000,6675800,6678800,6679000,100,1000,1200,4200,1000,6666800,6666700,6666600,6665000,6663900,2300,100,1100,100,100
20200527,93130000,6672000,6675800,6678800,6679000,6679700,600,1100,4200,1000,100,6671000,6670000,6666900,6666800,6666700,1000,100,200,2200,100
20200527,93133000,6675800,6678800,6679000,6679700,6680000,200,3600,1000,100,1500,6673000,6671000,6670700,6670000,6668000,4600,800,100,600,100
20200527,93136000,6678800,6679000,6679700,6680000,6683000,3500,1000,100,1500,100,6673000,6672700,6672000,6671000,6670000,3800,100,100,800,2700
20200527,93139000,6679000,6679700,6680000,6683000,6691100,800,100,1500,100,100,6675000,6674500,6673000,6672000,6671100,200,200,4300,100,100
20200527,93142000,6679000,6696900,6700300,6701000,6701100,800,200,100,100,400,6676500,6675800,6675000,6673200,6673000,100,100,200,100,4400
20200527,93145000,6696900,6700300,6701000,6701100,6702000,200,100,100,200,200,6680300,6679000,6677400,6676600,6676500,400,1500,500,700,300
20200527,93148000,6696900,6699900,6700300,6701000,6701100,200,100,100,100,200,6680300,6679000,6677400,6676600,6676500,100,1200,500,700,300
20200527,93151000,6696900,6699900,6700300,6701000,6701100,100,100,100,100,200,6681200,6679000,6676600,6676500,6676000,417,1300,700,400,100
20200527,93154000,6699900,6700300,6701000,6701100,6702000,100,100,100,200,200,6696900,6690000,6681200,6679000,6677400,100,100,417,1300,100
20200527,93157000,6699900,6700300,6701000,6701100,6702000,200,100,100,100,200,6697800,6696900,6690000,6681300,6679000,500,300,100,100,600
20200527,93200000,6700000,6700300,6701000,6701100,6702000,200,100,100,100,200,6699900,6697800,6696900,6690000,6685000,100,400,600,100,100
20200527,93203000,6697800,6700000,6700300,6701000,6701100,200,200,100,100,100,6696900,6685000,6681300,6679000,6677400,700,100,100,400,100
20200527,93206000,6685000,6697800,6699900,6700000,6700300,700,1100,100,200,100,6681300,6679300,6679000,6677400,6676600,100,100,400,100,700
20200527,93209000,6685000,6696900,6697800,6699900,6700000,5200,200,1100,100,200,6681400,6681300,6680000,6679300,6679000,100,200,100,100,400
20200527,93212000,6685000,6696900,6697800,6699900,6700000,5000,200,1100,100,200,6681300,6680000,6679300,6679000,6677400,200,200,100,400,100
20200527,93215000,6681400,6684800,6685000,6696900,6697800,1000,600,5000,200,1100,6680000,6679300,6679000,6677400,6676600,200,100,2800,100,700
20200527,93218000,6680000,6681400,6685000,6696900,6697800,100,1100,5000,400,1100,6679000,6677400,6676500,6676000,6675800,2800,100,100,100,100
20200527,93221000,6680000,6681400,6685000,6696900,6697800,200,1100,5000,400,1100,6679000,6676000,6675800,6675000,6673000,100,100,100,500,100
20200527,93224000,6681400,6685000,6696900,6697800,6699900,800,4900,400,1100,100,6681000,6680000,6679100,6675000,6673000,2100,100,100,500,100
20200527,93227000,6681400,6685000,6696900,6697800,6699900,600,4900,400,1100,100,6681000,6680000,6675000,6673000,6672800,2100,200,500,100,100
20200527,93230000,6681400,6685000,6696900,6697800,6699900,600,4900,400,1000,100,6681000,6680000,6675000,6673000,6672800,1500,200,500,100,100
20200527,93233000,6681300,6681400,6685000,6696900,6697800,600,500,4900,400,1000,6681000,6680000,6675000,6673000,6672800,1500,400,500,100,100
20200527,93236000,6681400,6681500,6685000,6696900,6697800,400,300,4900,400,1000,6681000,6680000,6675000,6673000,6672800,1200,400,500,100,100
20200527,93239000,6681400,6681500,6685000,6696900,6697800,400,300,4900,400,1000,6681000,6680000,6675000,6673000,6672800,1200,400,500,100,100
20200527,93242000,6681400,6681500,6685000,6696900,6697800,200,300,4600,400,1000,6681300,6681100,6681000,6680000,6675000,100,200,2100,600,500
20200527,93245000,6681500,6685000,6696900,6697800,6699900,300,4600,400,1000,100,6681400,6681300,6681100,6681000,6680000,800,100,200,2100,800
20200527,93248000,6685000,6696900,6697800,6699900,6700000,4600,400,1000,100,200,6681400,6681300,6681100,6681000,6680000,700,100,200,2100,800
20200527,93251000,6696900,6697800,6699900,6700000,6701000,200,1000,100,200,100,6685000,6681400,6681300,6681100,6681000,1400,1000,100,200,2100
20200527,93254000,6690000,6696900,6697800,6700000,6701000,2500,200,1000,200,100,6687000,6685900,6685100,6685000,6681500,1000,200,500,1400,4100
20200527,93257000,6690000,6696900,6697800,6700000,6701000,700,200,1000,200,100,6687100,6687000,6685900,6685100,6685000,300,1100,100,500,1400
20200527,93300000,6696900,6697800,6700000,6701000,6701100,200,1000,200,100,100,6690600,6690000,6687300,6687200,6687100,100,300,200,100,500
20200527,93303000,6696900,6697800,6700000,6701000,6701100,300,200,200,100,100,6690600,6690000,6687300,6687200,6687100,100,300,200,100,500
20200527,93306000,6690000,6696900,6700000,6701000,6701100,3000,300,200,100,100,6687300,6687200,6687100,6685100,6685000,200,100,300,500,100
20200527,93309000,6689900,6690000,6690600,6691300,6696900,100,2700,100,100,300,6687300,6687200,6687100,6685100,6685000,100,100,300,400,100
20200527,93312000,6690000,6690600,6691300,6696900,6697800,2700,100,100,300,100,6687300,6687200,6687100,6685100,6685000,100,100,300,400,100
20200527,93315000,6690600,6691300,6696900,6697800,6700000,100,100,300,100,200,6690000,6687300,6687200,6687100,6685100,200,126,100,300,400
20200527,93318000,6690000,6690600,6691300,6696900,6697800,300,200,100,200,100,6689900,6687300,6687200,6687100,6685100,100,126,100,300,400
20200527,93321000,6696900,6697800,6700000,6701000,6701100,200,100,200,100,100,6690000,6689900,6687300,6687200,6687100,2300,100,126,100,300
20200527,93324000,6700000,6701000,6701100,6702000,6710000,200,100,100,200,100,6690000,6689900,6687300,6687200,6687100,2800,100,126,100,300
20200527,93327000,6700000,6701000,6701100,6702000,6710000,100,100,100,200,100,6697800,6690200,6690000,6689900,6687300,100,100,3000,100,126
20200527,93330000,6710000,6710700,6710800,6710900,6711300,100,100,300,1900,100,6690200,6690000,6687300,6687200,6687100,100,7000,126,100,100
20200527,93333000,6710000,6710700,6710800,6710900,6711300,100,100,300,500,100,6709900,6700000,6690300,6690200,6690100,300,300,100,100,100
20200527,93336000,6720000,6739900,6740000,6740600,6740700,100,100,200,300,100,6709900,6700000,6690300,6690200,6690100,100,1400,200,100,100
20200527,93339000,6720000,6739900,6740000,6740600,6740700,100,100,200,300,100,6710400,6710100,6710000,6709900,6700000,100,100,400,200,1400
20200527,93342000,6740000,6740600,6740700,6740800,6745000,200,300,100,300,200,6710400,6710000,6709900,6700000,6690600,100,400,200,1400,100
20200527,93345000,6739300,6739700,6740000,6740600,6740700,100,200,200,300,100,6711400,6711000,6710400,6710100,6710000,100,200,100,100,400
20200527,93348000,6740000,6740600,6740700,6740800,6745000,200,300,100,300,200,6720000,6711400,6711000,6710400,6710100,400,100,200,300,100
20200527,93351000,6739700,6740000,6740600,6740700,6740800,200,300,300,100,300,6720000,6711400,6711300,6711000,6710400,100,100,100,200,300
20200527,93354000,6737700,6740000,6740600,6740700,6740800,100,1000,300,100,300,6720000,6711400,6711300,6711000,6710400,400,100,100,200,300
20200527,93357000,6736000,6739300,6740000,6740600,6740700,100,400,200,300,100,6720000,6711400,6711300,6710400,6710100,300,100,100,300,100
20200527,93400000,6740000,6740600,6740700,6740800,6745000,200,300,100,300,200,6720000,6711400,6711300,6710400,6710100,300,100,100,300,100
20200527,93403000,6737700,6739000,6739900,6740000,6740600,600,600,100,300,300,6720000,6711400,6711300,6710400,6710100,100,100,100,300,100
20200527,93406000,6737700,6739000,6739500,6739600,6739900,400,600,100,100,100,6720200,6720000,6713000,6711400,6711300,100,200,100,100,100
20200527,93409000,6739000,6739500,6739600,6739900,6740000,500,100,100,100,800,6720200,6720000,6713000,6711400,6711300,100,300,100,100,100
20200527,93412000,6737300,6737500,6738800,6739000,6739500,300,100,100,1300,100,6720200,6720100,6720000,6713000,6711400,100,100,300,100,100
20200527,93415000,6737300,6737500,6738800,6739000,6739500,300,100,100,1300,100,6725000,6720300,6720100,6720000,6713000,100,100,100,300,100
20200527,93418000,6735000,6737000,6737300,6738800,6739000,600,100,500,100,1300,6725100,6725000,6720600,6720300,6720100,100,100,100,100,100
20200527,93421000,6735000,6736900,6737000,6737300,6738800,1100,200,300,500,200,6725100,6725000,6720600,6720300,6720100,100,100,100,100,100
20200527,93424000,6735000,6736900,6737000,6737300,6738800,1700,200,400,500,200,6725000,6720600,6720300,6720100,6720000,100,100,100,100,300
20200527,93427000,6736900,6737000,6737300,6738000,6738800,100,400,200,100,100,6730000,6725000,6720600,6720300,6720100,300,100,100,100,200
20200527,93430000,6736900,6737000,6737300,6738000,6738800,100,400,200,100,100,6734900,6730000,6725000,6720600,6720300,700,100,100,100,100
20200527,93433000,6735000,6736800,6736900,6737000,6737300,100,100,100,500,200,6734900,6730000,6725000,6720600,6720300,700,200,100,100,100
20200527,93436000,6734900,6735000,6736400,6736800,6736900,600,100,500,100,500,6730000,6725000,6720600,6720300,6720100,200,100,100,100,200
20200527,93439000,6734900,6735000,6736600,6736800,6736900,500,400,100,100,400,6725000,6720600,6720300,6720100,6720000,100,100,100,200,400
20200527,93442000,6730000,6734900,6735000,6736600,6736800,100,1000,1000,100,100,6725000,6720600,6720300,6720100,6720000,100,100,100,200,400
20200527,93445000,6734000,6734500,6734900,6735000,6736600,500,100,1100,1100,100,6730100,6725000,6720600,6720300,6720100,800,200,100,100,200
20200527,93448000,6734000,6734500,6734900,6735000,6736300,300,100,1100,1100,100,6730100,6725000,6720600,6720300,6720100,800,200,100,100,200
20200527,93451000,6733400,6734000,6734500,6734900,6735000,500,1600,100,1100,1100,6730100,6730000,6725000,6720600,6720300,700,200,200,100,100
20200527,93454000,6733000,6733400,6734000,6734500,6734900,100,500,1800,100,900,6730100,6730000,6725000,6720700,6720300,500,200,200,100,100
20200527,93457000,6733000,6733300,6733400,6733800,6734000,200,100,500,300,1800,6730100,6730000,6725000,6720700,6720300,400,200,200,100,100
20200527,93500000,6732500,6733000,6733300,6733400,6733800,100,300,100,500,300,6725000,6720700,6720300,6720100,6720000,200,100,100,200,400
20200527,93503000,6733000,6733300,6733400,6733800,6734000,300,100,500,300,1500,6732000,6725000,6720700,6720300,6720100,200,200,100,100,200
20200527,93506000,6730000,6730100,6732000,6733000,6733300,900,100,200,300,100,6725000,6720700,6720300,6720100,6720000,200,100,100,200,400
20200527,93509000,6730000,6730100,6732000,6732500,6733000,700,100,300,100,500,6725000,6720700,6720300,6720100,6720000,200,100,100,200,400
20200527,93512000,6729900,6730000,6731800,6732000,6732500,1000,133,100,500,700,6728000,6725000,6720700,6720300,6720100,100,300,100,100,200
20200527,93515000,6729900,6730000,6731800,6732000,6732500,1100,133,100,500,700,6728000,6725800,6725000,6720700,6720300,74,500,300,100,100
20200527,93518000,6729900,6730000,6731800,6732000,6732500,957,133,100,500,600,6725800,6725000,6720700,6720300,6720100,500,300,100,100,200
20200527,93521000,6728000,6728800,6729000,6729800,6729900,100,100,100,100,1057,6725800,6725000,6720700,6720300,6720100,200,300,100,100,200
20200527,93524000,6729900,6730000,6730100,6731700,6731800,457,233,600,100,100,6725800,6725000,6720700,6720300,6720100,300,300,100,100,200
20200527,93527000,6729900,6730000,6730100,6731700,6731800,857,233,600,100,100,6725800,6725000,6720700,6720300,6720100,300,300,100,100,200
20200527,93530000,6729900,6730000,6730100,6731700,6731800,1057,233,600,100,100,6725800,6725000,6720700,6720300,6720100,400,300,100,100,200
20200527,93533000,6729900,6730000,6730100,6731700,6731800,757,233,600,100,100,6725000,6720700,6720300,6720100,6720000,300,100,100,200,200
20200527,93536000,6729600,6729800,6729900,6730000,6730100,200,100,757,233,600,6725000,6720700,6720300,6720100,6720000,400,100,100,200,200
20200527,93539000,6729800,6729900,6730000,6730100,6731700,300,857,233,600,100,6726000,6725000,6720700,6720300,6720100,100,400,100,100,200
20200527,93542000,6728000,6729600,6729800,6729900,6730000,100,200,300,857,233,6725000,6720700,6720300,6720100,6720000,400,100,100,200,200
20200527,93545000,6728000,6729600,6729800,6729900,6730000,100,300,300,857,233,6725000,6720700,6720300,6720100,6720000,500,100,100,200,300
20200527,93548000,6729600,6729800,6729900,6730000,6730100,300,300,957,233,600,6725000,6720700,6720300,6720100,6720000,400,100,100,200,300
20200527,93551000,6727700,6729300,6729600,6729800,6729900,100,100,300,200,957,6720100,6720000,6711400,6711300,6710800,200,300,100,100,1700
20200527,93554000,6727700,6729300,6729500,6729600,6729800,100,100,100,300,700,6720000,6711400,6711300,6710800,6710400,100,100,100,1700,100
20200527,93557000,6711400,6720000,6727400,6727700,6729300,100,100,500,100,100,6710800,6710400,6710000,6709900,6700000,1700,100,300,100,100
20200527,93600000,6727400,6727700,6729000,6729300,6729500,500,100,300,100,100,6711400,6710800,6710400,6710000,6709900,2100,1700,100,300,100
20200527,93603000,6727400,6729000,6729300,6729600,6729800,500,400,100,200,500,6711400,6710800,6710400,6710000,6709900,2100,1700,100,300,100
20200527,93606000,6710000,6710800,6720000,6727400,6729000,400,300,100,400,400,6709900,6700000,6697500,6690300,6690200,100,100,100,200,100
20200527,93609000,6709900,6710000,6710800,6720000,6725300,200,333,200,100,100,6697500,6690300,6690200,6690100,6690000,100,200,100,200,400
20200527,93612000,6709900,6710000,6710800,6720000,6725300,200,333,200,100,100,6697600,6690300,6690200,6690100,6690000,100,200,100,200,400
20200527,93615000,6709900,6710000,6710800,6720000,6725300,1000,1400,200,100,100,6697600,6690300,6690200,6690100,6690000,100,200,100,200,400
20200527,93618000,6697500,6709900,6710000,6710800,6720000,100,1000,1400,200,100,6690300,6690200,6690100,6690000,6687300,100,100,200,400,100
20200527,93621000,6697500,6709900,6710000,6720000,6725300,100,1000,1400,100,100,6690100,6690000,6687300,6686100,6685000,167,400,100,100,100
20200527,93624000,6690000,6690100,6709900,6710000,6720000,233,100,900,1400,100,6685000,6682000,6681400,6681000,6680200,100,100,400,100,100
20200527,93627000,6708000,6710000,6720000,6725000,6727100,300,1400,100,100,200,6695000,6693000,6690100,6690000,6685000,2000,67,300,100,100
20200527,93630000,6708000,6710000,6720000,6725000,6727100,300,1400,100,100,200,6695000,6693000,6690100,6690000,6685000,1200,67,300,1500,100
20200527,93633000,6707500,6708000,6710000,6720000,6725000,100,400,1400,100,100,6695000,6693000,6690100,6690000,6685000,1000,67,300,1700,100
20200527,93636000,6707500,6708000,6710000,6720000,6725000,200,400,1400,100,100,6697600,6695000,6690100,6690000,6685000,100,900,300,700,100
20200527,93639000,6708000,6710000,6720000,6725000,6727100,100,1400,100,100,200,6697600,6695300,6695000,6690200,6690100,100,100,900,100,300
20200527,93642000,6708000,6710000,6720000,6725000,6727100,100,1400,100,100,200,6697700,6697600,6695300,6695000,6690200,200,100,100,1000,100
20200527,93645000,6707500,6710000,6720000,6725000,6727100,300,1400,100,100,200,6697700,6697600,6695800,6695300,6695100,200,100,1100,100,100
20200527,93648000,6707500,6710000,6720000,6725000,6727100,300,1400,100,100,200,6695800,6695300,6695100,6695000,6690200,1000,100,100,1100,100
20200527,93651000,6707500,6710000,6720000,6725000,6726600,500,1400,100,100,100,6695800,6695300,6695100,6695000,6690200,1000,100,100,1100,100
20200527,93654000,6710000,6720000,6725000,6726600,6727100,1400,100,100,100,200,6708000,6700000,6696000,6695800,6695300,100,300,200,1100,100
20200527,93657000,6710000,6720000,6725000,6726600,6727100,100,100,100,100,200,6695800,6695300,6695100,6695000,6690200,600,100,100,1100,100
20200527,93700000,6710000,6720000,6725000,6726600,6727100,100,100,100,100,200,6696000,6695800,6695300,6695100,6695000,100,600,100,100,1100
20200527,93703000,6720000,6725000,6726600,6727100,6728000,100,100,100,200,300,6695900,6695800,6695300,6695100,6695000,200,200,100,100,1000
20200527,93706000,6719900,6727100,6728000,6729000,6729600,800,100,300,300,100,6711400,6710000,6707500,6696300,6696000,100,500,100,100,900
20200527,93709000,6711600,6719900,6720000,6727100,6728000,200,800,1100,100,300,6710000,6707500,6700000,6696300,6696200,500,100,100,100,100
20200527,93712000,6719900,6720000,6727100,6728000,6729000,800,1100,100,300,300,6707500,6700000,6696300,6696200,6696000,200,100,100,100,1300
20200527,93715000,6707500,6711400,6719800,6719900,6720000,200,100,200,800,1100,6700000,6696300,6696200,6696000,6695900,100,100,100,1300,200
20200527,93718000,6707500,6710000,6719800,6719900,6720000,100,100,300,800,1100,6700000,6697600,6697500,6696200,6696000,200,300,100,100,1300
20200527,93721000,6719700,6719800,6719900,6720000,6727100,200,300,800,1100,100,6700000,6697600,6697500,6696400,6696200,1000,300,100,2500,200
20200527,93724000,6719600,6719700,6719800,6719900,6720000,300,200,300,800,1100,6707500,6700100,6700000,6697800,6697600,100,300,1000,100,300
20200527,93727000,6719600,6719700,6719800,6719900,6720000,300,200,300,200,1100,6700400,6700100,6700000,6697800,6697600,100,300,1000,100,300
20200527,93730000,6719500,6719600,6719800,6719900,6720000,300,500,300,100,1100,6700500,6700400,6700100,6700000,6697800,600,100,800,1200,100
20200527,93733000,6719300,6719500,6719600,6719800,6719900,200,300,500,300,100,6707500,6700800,6700500,6700400,6700100,100,100,700,100,800
20200527,93736000,6719300,6719500,6719600,6719800,6719900,800,400,500,300,100,6707500,6700800,6700500,6700400,6700100,300,100,700,100,900
20200527,93739000,6719300,6719500,6719600,6719800,6719900,1000,400,500,300,100,6708200,6707500,6700800,6700500,6700400,300,300,100,700,100
20200527,93742000,6719300,6719500,6719600,6719800,6719900,100,400,500,300,100,6708200,6707500,6700800,6700500,6700400,300,400,100,700,100
20200527,93745000,6719500,6719600,6719800,6719900,6720000,400,200,300,100,1400,6708200,6707500,6700800,6700500,6700400,300,400,100,700,100
20200527,93748000,6719500,6719600,6719800,6719900,6720000,400,200,200,100,1400,6708200,6707500,6706800,6701100,6701000,400,400,100,100,1000
20200527,93751000,6719300,6719500,6719600,6719800,6720000,300,400,200,200,1300,6708300,6708200,6707500,6706800,6701100,400,400,400,200,100
20200527,93754000,6719300,6719500,6719600,6719800,6720000,300,400,200,200,1300,6708500,6708300,6708200,6707500,6706800,100,400,400,400,300
20200527,93757000,6719300,6719500,6719600,6719800,6720000,200,400,200,200,1300,6708500,6708300,6708200,6707500,6706800,200,400,400,400,300
20200527,93800000,6719500,6719600,6719800,6720000,6727100,400,200,200,1300,100,6708500,6708300,6708200,6707500,6706800,300,400,400,500,300
20200527,93803000,6719500,6719800,6720000,6727100,6728000,600,200,1300,100,300,6719300,6708500,6708300,6708200,6708000,100,300,400,400,100
20200527,93806000,6719500,6719800,6720000,6727000,6727100,600,200,1300,100,100,6708500,6708300,6708200,6708000,6707500,300,400,400,100,500
20200527,93809000,6719500,6719800,6720000,6727000,6727100,1300,200,1300,100,100,6708500,6708300,6708200,6708000,6707500,400,400,400,100,500
20200527,93812000,6719500,6719800,6720000,6727000,6727100,1300,200,1300,100,100,6709100,6708900,6708500,6708300,6708200,100,100,500,400,400
20200527,93815000,6719500,6719800,6720000,6727000,6727100,1300,200,1300,100,100,6709100,6708900,6708500,6708300,6708200,74,100,700,400,400
20200527,93818000,6719500,6719800,6720000,6727000,6727100,1200,200,1300,300,100,6709500,6709300,6709100,6708900,6708500,100,100,222,100,600
20200527,93821000,6719500,6719800,6720000,6727000,6727100,1000,200,1300,300,100,6710000,6709800,6709500,6709300,6709100,200,100,100,100,222
20200527,93824000,6719500,6719800,6720000,6727000,6727100,1000,200,1300,300,100,6710000,6709800,6709500,6709300,6709100,300,100,100,100,122
20200527,93827000,6719300,6719500,6719800,6720000,6727000,100,1100,200,1300,300,6717200,6710000,6709800,6709500,6709300,100,100,100,100,100
20200527,93830000,6719500,6719800,6720000,6727000,6727100,1100,200,1300,300,100,6717200,6713700,6709800,6709500,6709300,200,100,100,100,100
20200527,93833000,6719500,6719800,6720000,6727000,6727100,1100,200,1300,300,100,6717200,6713700,6710000,6709800,6709500,200,100,200,100,100
20200527,93836000,6719500,6719800,6720000,6727000,6727100,1100,200,1300,300,100,6717200,6713700,6710500,6710000,6709800,100,100,100,200,100
20200527,93839000,6717200,6719000,6719500,6719800,6720000,200,100,1100,200,1300,6713700,6711000,6710500,6710000,6709800,100,100,100,200,100
20200527,93842000,6719000,6719500,6719800,6720000,6727000,100,1100,200,1500,300,6711000,6710500,6710000,6709800,6709500,100,100,200,100,100
20200527,93845000,6719500,6719800,6720000,6727000,6727100,900,200,1500,300,100,6710000,6709800,6709500,6709300,6709100,200,100,100,100,100
20200527,93848000,6718900,6719000,6719400,6719500,6720000,100,100,100,800,1500,6713700,6710000,6709800,6709500,6709300,100,300,100,100,100
20200527,93851000,6713700,6718900,6719000,6719400,6719500,200,100,400,100,700,6710100,6710000,6709800,6709500,6709300,100,200,100,100,100
20200527,93854000,6719000,6719400,6719500,6720000,6727000,200,100,700,1500,300,6713700,6710100,6710000,6709800,6709500,100,100,200,100,100
20200527,93857000,6713700,6718700,6719000,6719400,6719500,200,100,200,100,5600,6710000,6709800,6709500,6709300,6709100,300,100,100,100,100
20200527,93900000,6712300,6713700,6718700,6719000,6719400,200,100,100,300,100,6710500,6709800,6709500,6709300,6709100,100,100,100,100,100
20200527,93903000,6711600,6712300,6718700,6719000,6719400,100,200,100,300,100,6710000,6709800,6709500,6709300,6709100,100,100,100,100,100
20200527,93906000,6711600,6712300,6718700,6719000,6719400,100,100,100,300,100,6709300,6709100,6708500,6708200,6708000,100,200,300,200,100
20200527,93909000,6709300,6711000,6718700,6719000,6719400,900,1600,100,300,100,6701600,6701100,6701000,6700800,6700100,100,100,1000,100,600
20200527,93912000,6709300,6709700,6711000,6713700,6718700,400,200,1600,600,100,6701600,6701100,6701000,6700800,6700100,100,100,1000,100,600
20200527,93915000,6701600,6709300,6709700,6710500,6711000,100,100,200,700,1600,6701000,6700800,6700100,6700000,6697600,1000,100,600,800,300
20200527,93918000,6701000,6701600,6709300,6709700,6710000,1800,100,100,200,100,6697000,6696600,6696300,6696000,6695900,100,100,100,200,200
20200527,93921000,6697000,6698700,6701000,6701600,6709300,800,100,1700,200,100,6696300,6696000,6695900,6695800,6695000,100,200,200,200,900
20200527,93924000,6696300,6697000,6701000,6701600,6709300,500,400,1400,200,100,6695900,6695800,6695000,6690500,6690200,200,200,900,200,100
20200527,93927000,6695800,6695900,6696200,6696300,6697000,400,100,100,100,100,6695000,6690500,6690200,6690100,6690000,900,200,100,300,1600
20200527,93930000,6701000,6701600,6709300,6710000,6710500,1100,100,100,200,700,6696300,6690500,6690200,6690100,6690000,100,100,100,300,1400
20200527,93933000,6701000,6701600,6710000,6710500,6711000,1100,100,200,700,1600,6690800,6690500,6690200,6690100,6690000,100,100,100,300,1400
20200527,93936000,6695000,6701000,6701600,6710000,6710500,100,1100,100,200,700,6690200,6690100,6690000,6685000,6683000,100,400,1400,300,100
20200527,93939000,6695000,6701000,6701600,6710000,6710500,100,1100,100,200,700,6691200,6690000,6685000,6683000,6682000,200,100,300,100,100
20200527,93942000,6701000,6710000,6710500,6711000,6713700,1000,100,700,1600,600,6685000,6683000,6682000,6681400,6681000,300,100,100,300,100
20200527,93945000,6690000,6695000,6700900,6701000,6710000,1100,100,900,1000,100,6685000,6683100,6683000,6682000,6681400,300,900,100,100,300
20200527,93948000,6690000,6695000,6700000,6700900,6701000,1000,100,100,900,1000,6685000,6683100,6683000,6682000,6681400,400,900,100,100,300
20200527,93951000,6690000,6695000,6700000,6700900,6701000,1000,100,100,900,900,6685100,6685000,6683100,6683000,6682000,100,300,900,100,100
20200527,93954000,6690000,6695000,6700000,6700900,6710000,700,100,100,900,100,6685000,6683100,6683000,6682000,6681400,300,900,100,100,300
