nTradingDay,nTime,ap1,ap2,ap3,ap4,ap5,av1,av2,av3,av4,av5,bp1,bp2,bp3,bp4,bp5,bv1,bv2,bv3,bv4,bv5
20200528,93000000,6566800,6579600,6580000,6590000,6593400,100,100,100,100,100,6559600,6543600,6543500,6540100,6540000,100,400,2400,100,300
20200528,93003000,6559600,6560000,6570000,6578700,6578800,200,200,100,100,200,6543500,6543000,6541000,6540100,6540000,1400,5393,100,600,300
20200528,93006000,6558800,6559600,6560000,6570000,6578700,100,300,100,100,100,6543500,6543000,6541000,6540100,6540000,100,1893,200,800,300
20200528,93009000,6559600,6560000,6570000,6578700,6578800,800,100,100,100,200,6543500,6543000,6541000,6540100,6540000,200,1893,200,800,300
20200528,93012000,6558800,6559500,6559600,6560000,6570000,500,100,1000,100,100,6545500,6543500,6543000,6541000,6540100,400,200,1893,200,800
20200528,93015000,6545500,6558800,6559600,6560000,6569900,100,200,1100,100,100,6543000,6541000,6540100,6540000,6530000,1093,200,800,300,200
20200528,93018000,6559600,6560000,6569900,6570000,6578700,900,1300,100,100,100,6545500,6543000,6541000,6540100,6540000,100,1093,200,800,500
20200528,93021000,6559600,6560000,6569900,6570000,6578700,900,1300,100,100,100,6545500,6543500,6543000,6541000,6540100,100,100,1093,200,800
20200528,93024000,6545500,6559600,6560000,6569900,6570000,100,1000,1300,100,200,6545000,6543000,6541000,6540100,6540000,5000,693,200,800,500
20200528,93027000,6545500,6558400,6559600,6560000,6569900,100,600,1000,1300,100,6545000,6543000,6541000,6540100,6540000,400,1693,200,800,400
20200528,93030000,6545500,6558400,6559600,6560000,6569900,1100,600,900,1300,100,6543000,6541000,6540100,6540000,6530000,93,200,800,400,200
20200528,93033000,6545500,6558400,6559600,6560000,6569900,1000,600,900,1300,100,6543500,6530000,6526000,6520600,6520000,300,200,100,100,300
20200528,93036000,6555000,6558000,6558400,6559600,6559800,100,200,600,900,100,6545500,6530000,6526000,6520600,6520000,3918,200,100,100,300
20200528,93039000,6555000,6558000,6558400,6559600,6559800,200,200,600,900,100,6545500,6543500,6530000,6526000,6520600,18,300,200,100,100
20200528,93042000,6543500,6545500,6554900,6555000,6557000,282,100,1000,100,2200,6530000,6526000,6520600,6520000,6515600,200,100,100,300,100
20200528,93045000,6543500,6545400,6545500,6554900,6555000,100,200,200,900,100,6526000,6520600,6520000,6515600,6515000,100,100,300,100,200
20200528,93048000,6545400,6545500,6554900,6555000,6557000,100,300,900,100,2200,6530000,6526000,6520600,6520000,6515600,100,100,100,300,100
20200528,93051000,6545400,6545500,6550000,6554900,6555000,100,1200,100,900,100,6530100,6530000,6526000,6520600,6520000,100,100,100,100,300
20200528,93054000,6540000,6545400,6545500,6550000,6554400,100,100,1700,100,100,6530100,6530000,6526000,6520600,6520000,100,100,100,100,300
20200528,93057000,6530000,6540000,6545300,6545400,6545500,100,100,100,100,2000,6526600,6526000,6520600,6520000,6515600,300,100,100,200,100
20200528,93100000,6540000,6545300,6545400,6545500,6550000,100,100,100,2000,100,6530000,6526600,6526000,6520600,6520000,100,200,100,100,200
20200528,93103000,6526600,6530100,6539900,6540000,6545200,300,200,100,600,700,6526000,6520600,6520000,6515600,6515000,100,100,200,100,200
20200528,93106000,6526600,6530000,6530100,6539900,6540000,600,100,100,200,600,6520000,6515600,6515000,6512000,6511100,300,100,200,100,1000
20200528,93109000,6530100,6539900,6540000,6545200,6545400,100,200,600,700,100,6530000,6526600,6520000,6515600,6515000,200,300,300,100,200
20200528,93112000,6530000,6530100,6539700,6539900,6540000,300,100,100,200,600,6526600,6521000,6520000,6515600,6515000,300,100,300,100,200
20200528,93115000,6526600,6530000,6530100,6539700,6539900,200,300,100,100,100,6511100,6510000,6508000,6506200,6506100,700,100,100,100,100
20200528,93118000,6520000,6524600,6526600,6530000,6530100,100,800,400,400,100,6519100,6514000,6511200,6511100,6510000,100,100,100,900,100
20200528,93121000,6526600,6530000,6530100,6539700,6539900,600,400,100,100,100,6511200,6511100,6510000,6508000,6506200,900,900,100,100,100
20200528,93124000,6526000,6526600,6530000,6530100,6539700,100,700,300,100,100,6514000,6511300,6511100,6510000,6508000,1200,200,800,100,100
20200528,93127000,6526000,6526600,6530000,6530100,6539700,100,700,300,100,100,6514100,6514000,6511100,6510000,6508000,100,1200,800,100,100
20200528,93130000,6524500,6526600,6530000,6530100,6539700,200,600,300,100,100,6514200,6514100,6514000,6511300,6511100,200,300,1100,100,800
20200528,93133000,6524500,6526500,6526600,6530000,6530100,400,100,400,300,100,6511100,6510000,6508000,6506200,6506100,800,100,200,100,100
20200528,93136000,6524400,6524500,6526500,6526600,6530000,100,300,100,400,300,6511300,6511100,6510000,6508000,6506200,100,800,100,200,100
20200528,93139000,6524500,6526500,6526600,6530000,6530100,300,100,400,300,100,6514100,6511100,6510000,6508000,6506200,200,600,100,200,100
20200528,93142000,6524500,6526500,6526600,6530000,6530100,400,100,400,300,100,6511300,6511200,6511100,6510000,6508000,200,300,500,100,200
20200528,93145000,6526600,6530000,6530100,6539700,6539900,300,100,100,100,100,6511600,6511500,6511200,6511100,6510000,100,100,300,500,100
20200528,93148000,6526600,6530000,6530100,6539700,6539900,400,100,100,100,100,6512600,6511600,6511300,6511200,6511100,100,200,100,300,500
20200528,93151000,6526500,6526600,6530000,6530100,6539700,100,400,100,100,100,6511600,6511300,6511200,6511100,6510000,500,100,300,500,300
20200528,93154000,6520000,6526500,6526600,6530000,6530100,1800,100,300,100,100,6514700,6511300,6511200,6511100,6510000,100,100,300,500,300
20200528,93157000,6511800,6520000,6526500,6526600,6530000,500,1800,100,200,100,6508000,6506300,6506200,6506000,6505500,200,100,100,200,1100
20200528,93200000,6511800,6520000,6526500,6526600,6529600,300,1800,100,200,100,6508000,6506300,6506200,6506000,6505500,100,100,100,200,1100
20200528,93203000,6510000,6511800,6512600,6516800,6520000,100,200,100,200,1800,6505500,6503000,6500600,6500300,6500200,1100,100,4900,100,100
20200528,93206000,6516800,6520000,6526500,6526600,6529600,200,1800,100,200,100,6505500,6503000,6500600,6500300,6500200,400,100,4900,100,100
20200528,93209000,6516800,6520000,6526500,6526600,6529600,300,1800,100,200,100,6510000,6506600,6505500,6503000,6500600,100,100,400,100,4900
20200528,93212000,6512600,6516800,6518500,6520000,6526500,100,300,100,1800,100,6510000,6506600,6505600,6505500,6503000,100,100,100,400,100
20200528,93215000,6510000,6512600,6516800,6518500,6520000,200,100,300,100,1800,6505500,6503000,6501000,6500700,6500600,300,100,100,600,4900
20200528,93218000,6510000,6512600,6513700,6516800,6518500,100,100,100,600,100,6503000,6501000,6500700,6500600,6500300,100,100,700,4900,100
20200528,93221000,6501000,6508000,6510000,6512600,6513700,300,100,100,100,100,6500700,6500600,6500300,6500200,6500100,700,4900,100,100,200
20200528,93224000,6510000,6512600,6513700,6516800,6520000,200,100,100,500,1800,6500600,6500300,6500200,6500100,6500000,2800,100,100,100,2400
20200528,93227000,6498600,6498700,6500000,6500100,6500600,200,100,100,100,600,6493300,6490000,6488800,6485200,6485000,100,400,200,100,100
20200528,93230000,6499700,6499800,6500000,6500100,6500600,100,100,1300,100,100,6490000,6488800,6485200,6485000,6481800,500,200,100,100,300
20200528,93233000,6498700,6499800,6499900,6500000,6500600,300,100,100,1400,100,6490000,6488800,6485200,6485000,6481800,300,200,100,100,300
20200528,93236000,6493300,6498600,6498700,6499500,6499800,100,300,100,100,100,6490000,6488800,6485200,6485000,6481800,200,200,100,100,300
20200528,93239000,6490000,6496900,6498600,6498700,6499500,200,300,200,100,100,6481800,6480100,6480000,6472400,6470000,300,300,11200,100,300
20200528,93242000,6489900,6490000,6492900,6493000,6496900,100,300,100,100,300,6480100,6480000,6472400,6470000,6466600,100,11300,100,300,200
20200528,93245000,6489900,6490000,6491900,6492900,6493000,100,300,100,100,100,6480400,6480000,6472400,6470000,6466600,100,11400,100,300,200
20200528,93248000,6489600,6489900,6490000,6491900,6492900,1600,100,300,100,100,6480400,6480000,6472400,6470000,6466600,100,11500,100,300,200
20200528,93251000,6489600,6489900,6490000,6491900,6492900,1200,300,200,100,100,6480600,6480400,6480000,6472400,6470000,100,100,11400,100,300
20200528,93254000,6488000,6488200,6489600,6489900,6490000,600,100,700,300,200,6480400,6480100,6480000,6472400,6470000,600,200,11400,100,400
20200528,93257000,6488000,6488200,6489600,6489900,6490000,300,100,700,300,100,6480400,6480100,6480000,6472400,6470000,400,200,11400,100,400
20200528,93300000,6488200,6489600,6489900,6490000,6491900,100,700,300,100,100,6480700,6480500,6480400,6480100,6480000,300,100,300,400,11400
20200528,93303000,6481000,6488200,6489600,6489900,6490000,200,1574,700,300,100,6480400,6480100,6480000,6472400,6470000,200,400,11400,100,400
20200528,93306000,6480400,6480600,6480700,6481000,6488100,300,100,100,300,100,6480000,6472400,6470000,6467000,6466600,1100,100,300,200,300
20200528,93309000,6480000,6480400,6480600,6480700,6481000,1100,700,100,200,1000,6470100,6470000,6467000,6466600,6466200,100,200,200,300,500
20200528,93312000,6470100,6479900,6480000,6480400,6480600,100,100,900,600,100,6470000,6467000,6466600,6466200,6465800,200,200,300,500,300
20200528,93315000,6470100,6474700,6479900,6480000,6480400,100,200,200,800,200,6470000,6467000,6466600,6466200,6465800,200,200,300,500,300
20200528,93318000,6474700,6479800,6479900,6480000,6480400,100,100,200,800,200,6470000,6467000,6466600,6466200,6465800,200,200,300,500,300
20200528,93321000,6477700,6479800,6479900,6480000,6480400,100,100,100,1900,100,6471000,6470100,6470000,6467000,6466600,800,200,700,200,300
20200528,93324000,6479900,6480000,6480400,6480600,6480700,100,1900,100,100,200,6471000,6470100,6470000,6467000,6466600,600,200,600,200,300
20200528,93327000,6479900,6480000,6480400,6480600,6480700,100,1900,100,100,200,6471000,6470100,6470000,6467000,6466600,600,200,600,200,300
20200528,93330000,6479900,6480000,6480600,6480700,6481000,100,1400,100,200,900,6470000,6467000,6466600,6466200,6466000,700,200,300,500,100
20200528,93333000,6480000,6480600,6480700,6481000,6489600,700,100,200,900,700,6470000,6467000,6466600,6466200,6465800,100,200,300,500,300
20200528,93336000,6479900,6480000,6480600,6480700,6481000,100,800,100,200,800,6470200,6470000,6467000,6466600,6466200,100,300,200,300,500
20200528,93339000,6471000,6480000,6480600,6480700,6481000,1800,800,100,200,800,6470100,6470000,6467000,6466600,6466200,100,300,200,300,500
20200528,93342000,6480000,6480600,6480700,6481000,6489600,1300,100,200,800,700,6470000,6467300,6467000,6466600,6466200,300,100,200,300,500
20200528,93345000,6479900,6480000,6480600,6480700,6481000,100,1200,100,200,800,6471000,6470100,6470000,6467300,6467000,100,500,400,100,200
20200528,93348000,6480000,6480600,6480700,6481000,6489600,800,100,200,800,700,6470800,6470100,6470000,6467300,6467000,100,300,400,100,200
20200528,93351000,6480600,6480700,6481000,6489600,6490000,100,200,800,700,100,6476000,6471200,6471100,6470800,6470100,100,100,200,100,600
20200528,93354000,6489500,6489600,6490000,6498600,6499400,100,700,100,200,100,6480600,6480000,6476000,6471200,6471100,500,5000,100,100,200
20200528,93357000,6489500,6489600,6490000,6498600,6499400,400,700,100,200,100,6470800,6470300,6470200,6470100,6470000,100,100,300,600,700
20200528,93400000,6498600,6499400,6500000,6510000,6539000,100,100,1200,100,500,6480800,6480700,6480000,6479900,6471800,100,300,100,100,1500
20200528,93403000,6498500,6498600,6499400,6500000,6510000,100,100,100,1200,100,6480900,6480800,6480700,6480000,6479900,200,100,300,100,100
20200528,93406000,6499400,6500000,6510000,6539000,6539900,100,1200,400,500,100,6486100,6486000,6481000,6480900,6480800,100,100,100,300,100
20200528,93409000,6490000,6500000,6510000,6539000,6539900,100,1200,400,500,100,6489500,6486100,6486000,6481000,6480900,100,100,100,100,300
20200528,93412000,6500000,6510000,6538000,6539000,6539900,700,400,100,500,100,6490000,6489500,6486100,6486000,6481000,2000,200,100,100,200
20200528,93415000,6500000,6510000,6538000,6539000,6539900,700,400,100,500,100,6499100,6490000,6489500,6486100,6486000,200,1800,200,100,100
20200528,93418000,6500000,6510000,6538000,6539000,6539900,1022,400,100,500,100,6490000,6489500,6486100,6486000,6481000,300,100,100,100,200
20200528,93421000,6499900,6500000,6510000,6538000,6539000,200,922,100,100,500,6490000,6489500,6486000,6481000,6480900,500,100,100,100,100
20200528,93424000,6499000,6499900,6500000,6510000,6538000,100,200,2022,100,100,6490000,6489500,6486000,6481000,6480900,500,100,100,100,100
20200528,93427000,6499900,6500000,6510000,6538000,6538900,100,2222,100,100,100,6490000,6489500,6486000,6481800,6481000,300,100,100,100,200
20200528,93430000,6499900,6500000,6510000,6538900,6539000,100,2100,100,100,500,6491000,6490000,6489500,6481800,6481000,100,500,100,100,200
20200528,93433000,6500000,6510000,6530000,6538900,6539000,1400,100,100,100,500,6497800,6491000,6490000,6489500,6481800,100,200,500,100,100
20200528,93436000,6500000,6510000,6530000,6538900,6539000,1200,100,100,100,500,6497800,6491000,6490000,6489500,6481800,100,200,700,100,100
20200528,93439000,6500000,6510000,6530000,6538900,6539000,1100,100,100,100,500,6497800,6491100,6491000,6490000,6489500,100,100,200,800,100
20200528,93442000,6500000,6510000,6530000,6535000,6538900,1000,100,100,100,100,6499300,6491100,6491000,6490000,6489500,300,100,100,800,100
20200528,93445000,6500000,6510000,6530000,6535000,6538900,900,100,100,100,100,6491000,6490000,6489500,6481800,6481200,100,800,100,200,100
20200528,93448000,6500000,6510000,6530000,6535000,6538900,322,100,400,100,100,6490000,6489600,6489500,6481800,6481200,800,100,100,200,100
20200528,93451000,6499800,6500000,6503100,6510000,6530000,100,322,200,100,400,6499300,6490000,6489600,6489500,6481800,100,900,100,100,200
20200528,93454000,6503100,6510000,6530000,6535000,6538900,122,100,400,100,100,6500000,6499300,6498400,6490000,6489600,400,200,100,900,100
20200528,93457000,6510000,6530000,6535000,6538900,6539000,100,400,100,100,500,6500000,6499300,6498900,6498400,6490000,300,100,100,100,1100
20200528,93500000,6510000,6529400,6529900,6530000,6535000,100,100,200,400,100,6503100,6500100,6500000,6499800,6499300,100,100,400,100,100
20200528,93503000,6529200,6529300,6529400,6529600,6529900,200,200,100,100,200,6510000,6500000,6499800,6499300,6498900,100,300,100,100,100
20200528,93506000,6528900,6529000,6529100,6529200,6529300,100,300,900,100,200,6510100,6510000,6500000,6499800,6499300,800,100,300,100,100
20200528,93509000,6528900,6529000,6529100,6529200,6529300,400,400,900,100,200,6510100,6510000,6501000,6500000,6499800,900,200,100,300,100
20200528,93512000,6524800,6524900,6525000,6529000,6529100,100,100,1000,400,900,6510100,6510000,6504500,6501000,6500000,900,300,100,100,200
20200528,93515000,6524800,6524900,6525000,6528000,6528300,100,100,1200,100,100,6510100,6510000,6504500,6501000,6500600,700,300,100,100,100
20200528,93518000,6522600,6522700,6524000,6524500,6524800,100,100,100,100,200,6511000,6510100,6510000,6504500,6501000,100,300,300,100,100
20200528,93521000,6515900,6516000,6520200,6522600,6524000,200,100,100,100,100,6511000,6510100,6510000,6504500,6501000,100,100,300,100,100
20200528,93524000,6515900,6519800,6520000,6520200,6522000,100,100,600,100,100,6511900,6511000,6510100,6510000,6504500,100,100,100,300,100
20200528,93527000,6515900,6519800,6520000,6520200,6522000,200,100,1600,100,100,6510000,6504500,6501000,6500600,6500200,200,100,100,100,100
20200528,93530000,6508700,6510000,6511000,6515800,6515900,100,100,300,100,200,6504500,6501000,6500600,6500200,6500000,100,100,100,100,200
20200528,93533000,6511000,6515800,6515900,6519800,6520000,100,100,200,100,1700,6510000,6508700,6504500,6501000,6500600,100,100,300,100,100
20200528,93536000,6511000,6515800,6515900,6519800,6520000,300,100,200,100,1700,6510000,6508700,6504500,6501000,6500600,100,100,300,100,1100
20200528,93539000,6509400,6511000,6515000,6515800,6515900,800,300,100,100,200,6505000,6504500,6501000,6500600,6500200,100,200,100,1100,100
20200528,93542000,6509400,6511000,6515000,6515800,6515900,800,300,100,100,200,6505000,6504500,6501000,6500600,6500200,100,300,100,1100,100
20200528,93545000,6509400,6511000,6515000,6515800,6515900,600,300,100,100,200,6505000,6504500,6501000,6500600,6500200,100,300,100,1100,100
20200528,93548000,6505000,6508100,6509400,6511000,6515000,200,200,600,300,100,6504500,6501000,6500600,6500200,6500000,300,100,1100,100,600
20200528,93551000,6504500,6508100,6509400,6511000,6515000,100,200,600,300,100,6500600,6500200,6500000,6499800,6498900,1000,100,600,100,100
20200528,93554000,6505500,6509400,6511000,6515000,6515800,100,600,300,100,100,6500600,6500200,6500000,6499800,6498900,700,100,700,100,100
20200528,93557000,6504500,6505500,6509400,6511000,6515000,100,100,600,300,100,6501000,6500600,6500200,6500000,6499800,100,700,100,700,100
20200528,93600000,6504500,6505500,6509400,6511000,6515000,100,100,600,300,100,6501000,6500600,6500200,6500000,6498900,200,700,100,800,100
20200528,93603000,6509400,6511000,6515000,6515800,6515900,600,300,100,100,200,6505500,6504500,6501000,6500600,6500000,100,229,400,700,800
20200528,93606000,6509400,6511000,6515000,6515900,6519800,500,200,100,200,100,6501000,6500600,6500000,6498900,6490000,229,700,900,100,1200
20200528,93609000,6501000,6509400,6511000,6515000,6515900,871,500,200,100,200,6500600,6500000,6498900,6490000,6489600,700,900,100,1200,100
20200528,93612000,6503000,6509400,6511000,6515000,6515900,271,500,200,100,200,6500600,6500000,6498900,6490000,6489600,800,1000,100,1200,100
20200528,93615000,6503000,6509400,6511000,6515000,6515900,171,500,200,100,200,6501000,6500600,6500000,6498900,6490000,1000,800,1000,100,1300
20200528,93618000,6503400,6503500,6509200,6509400,6511000,100,100,100,500,200,6501000,6500600,6500000,6498900,6490000,1129,800,1000,100,1300
20200528,93621000,6509200,6509400,6511000,6515000,6515900,100,500,200,100,200,6504500,6503000,6502000,6501300,6501000,900,100,100,100,1229
20200528,93624000,6509200,6509400,6511000,6515000,6515900,200,500,200,100,100,6501100,6498900,6490000,6489600,6489500,100,100,1300,100,100
20200528,93627000,6509200,6509400,6511000,6515000,6515900,800,500,200,100,100,6501100,6500000,6498900,6490000,6489600,100,100,100,1300,100
20200528,93630000,6500000,6501100,6509100,6509200,6509300,500,900,100,700,1500,6498900,6490000,6489600,6489500,6488800,100,1400,100,100,100
20200528,93633000,6498900,6500000,6501100,6509100,6509200,100,500,500,100,700,6490000,6489600,6489500,6488800,6482000,1400,100,100,100,100
20200528,93636000,6498900,6500000,6501100,6509200,6509300,100,500,400,700,1500,6490000,6489600,6489500,6488800,6482000,1300,100,100,100,100
20200528,93639000,6498800,6498900,6500000,6501100,6503000,100,100,500,400,100,6490100,6490000,6489600,6489500,6488800,100,100,100,100,100
20200528,93642000,6490000,6498800,6498900,6499200,6499300,2300,100,100,100,100,6489600,6489500,6488800,6482000,6481800,100,100,100,100,100
20200528,93645000,6489200,6489600,6490000,6490100,6490400,700,500,2600,100,100,6482000,6481800,6481200,6481000,6480900,100,100,100,500,100
20200528,93648000,6482000,6489200,6489600,6490000,6490100,200,600,400,2600,100,6481800,6481200,6481000,6480900,6480800,100,100,500,100,100
20200528,93651000,6481800,6482400,6489200,6489600,6490000,200,100,600,300,2600,6481200,6481000,6480900,6480800,6480100,100,500,100,100,1100
20200528,93654000,6481200,6481800,6482000,6482400,6489200,300,100,100,100,600,6481000,6480900,6480800,6480100,6480000,500,100,100,1100,2400
20200528,93657000,6481800,6482400,6489000,6489200,6489600,100,100,76,600,200,6481000,6480900,6480800,6480100,6480000,100,100,100,1100,2500
20200528,93700000,6480900,6481000,6481200,6481800,6482000,300,300,400,100,100,6480100,6480000,6479900,6474700,6472200,1100,2500,1500,100,100
20200528,93703000,6480800,6481000,6481200,6481300,6481800,100,400,400,100,100,6480100,6480000,6479900,6474700,6472200,1200,2100,1500,100,100
20200528,93706000,6481000,6481200,6481300,6481800,6482000,400,400,100,100,100,6480100,6480000,6479900,6474700,6472200,400,2100,1500,100,100
20200528,93709000,6481000,6481200,6481300,6481800,6482000,400,400,200,100,100,6480300,6480200,6480000,6479900,6474700,300,100,2100,1500,100
20200528,93712000,6481000,6481200,6481300,6481800,6489200,300,400,200,100,600,6480300,6480000,6479900,6474700,6472200,100,1100,1400,100,100
20200528,93715000,6481000,6481200,6481300,6481800,6489200,300,400,200,100,600,6480000,6479900,6474700,6472200,6472000,1100,1400,100,100,100
20200528,93718000,6481000,6481200,6481300,6481800,6489200,200,400,200,100,600,6479900,6474700,6472200,6472000,6471800,100,100,100,100,100
20200528,93721000,6481000,6481200,6481300,6481800,6489200,300,400,200,100,600,6480600,6474700,6472200,6472000,6471800,900,100,100,100,100
20200528,93724000,6480300,6480400,6481000,6481200,6481300,100,100,200,100,200,6474700,6472200,6472000,6471800,6470800,100,100,100,600,100
20200528,93727000,6479700,6480300,6480400,6481000,6481200,100,100,100,100,100,6472200,6472000,6471800,6470800,6470700,100,100,600,100,200
20200528,93730000,6480300,6480400,6481000,6481200,6489200,400,100,100,100,600,6472000,6471800,6470800,6470700,6470200,100,600,100,200,200
20200528,93733000,6480800,6481000,6481200,6489200,6489600,100,100,100,600,100,6480300,6479700,6474800,6472100,6470800,100,200,100,300,100
20200528,93736000,6489100,6489200,6489600,6490100,6500000,100,600,100,100,200,6480400,6480300,6479700,6474800,6472100,100,200,300,100,100
20200528,93739000,6489100,6489200,6489600,6490100,6500000,100,600,100,100,200,6471600,6470200,6470100,6470000,6468200,300,200,900,3800,100
20200528,93742000,6480000,6489100,6489200,6489600,6490100,300,100,600,100,100,6471600,6470200,6470100,6470000,6468200,400,200,900,3800,100
20200528,93745000,6489200,6489600,6490100,6500000,6508800,500,100,100,200,100,6480000,6475000,6471600,6471000,6470200,300,100,400,1000,200
20200528,93748000,6489100,6489200,6489600,6490100,6500000,100,500,100,100,200,6480800,6480000,6475000,6471600,6471100,200,500,100,300,100
20200528,93751000,6489200,6489500,6489600,6490100,6500000,400,100,100,100,400,6480000,6475000,6472200,6472000,6471800,600,100,100,100,100
20200528,93754000,6489200,6489500,6489600,6490100,6500000,400,100,100,100,400,6480800,6480000,6475000,6472200,6472000,100,700,100,100,100
20200528,93757000,6489500,6489600,6489700,6490100,6500000,100,100,100,100,400,6480800,6480100,6480000,6475000,6472200,200,100,700,100,100
20200528,93800000,6489600,6489700,6490100,6500000,6508800,100,100,100,400,100,6480800,6480000,6476800,6475000,6472200,100,100,100,100,100
20200528,93803000,6489700,6490100,6500000,6508800,6510000,100,100,400,100,200,6480800,6480200,6480000,6476800,6475000,200,100,800,100,100
20200528,93806000,6499900,6500000,6508800,6510000,6511000,100,400,100,200,100,6480800,6480200,6480000,6476800,6475000,300,100,800,100,100
20200528,93809000,6499800,6500000,6508800,6510000,6511000,800,400,100,200,100,6481000,6480900,6480800,6480200,6480000,100,800,200,100,800
20200528,93812000,6499400,6499600,6499800,6500000,6500200,100,100,800,400,100,6480900,6480800,6480200,6480000,6476800,800,200,100,800,100
20200528,93815000,6499400,6499600,6499800,6500000,6500200,500,100,700,400,100,6481200,6480900,6480800,6480200,6480000,100,800,300,200,800
20200528,93818000,6499300,6499400,6499600,6499800,6500000,500,500,100,700,400,6491000,6481200,6481100,6481000,6480900,100,200,100,1000,800
20200528,93821000,6499400,6499800,6500000,6500200,6508800,100,700,400,100,100,6491000,6481200,6481100,6481000,6480900,300,100,100,1000,800
20200528,93824000,6495000,6499800,6499900,6500000,6500200,200,700,100,400,100,6491000,6481200,6481100,6481000,6480900,400,200,100,1000,800
20200528,93827000,6495000,6495400,6495500,6499800,6500000,200,100,100,700,400,6481300,6481200,6481000,6480900,6480800,1000,200,1000,800,200
20200528,93830000,6495400,6495500,6499800,6500000,6508800,100,100,700,400,100,6491100,6481300,6481200,6481000,6480900,100,1100,100,1000,800
20200528,93833000,6500000,6508800,6510000,6511000,6514900,400,100,200,100,500,6495500,6491100,6488200,6482000,6481500,100,100,100,500,400
20200528,93836000,6500000,6508800,6510000,6511000,6514900,400,100,200,100,500,6495500,6495400,6493600,6491100,6488200,200,100,100,100,100
20200528,93839000,6500400,6508800,6510000,6511000,6514900,100,100,200,100,500,6495500,6495400,6493600,6491100,6488200,100,100,100,100,100
20200528,93842000,6500400,6508800,6510000,6511000,6514900,100,100,300,100,500,6495400,6493600,6491100,6490000,6488200,100,100,100,100,100
20200528,93845000,6495500,6500400,6508800,6510000,6511000,400,100,100,300,100,6493600,6491100,6490000,6488200,6482500,100,100,100,100,100
20200528,93848000,6495500,6495900,6496000,6508800,6510000,300,100,100,100,300,6493600,6491200,6491100,6490000,6488200,100,100,100,100,100
20200528,93851000,6496000,6508800,6510000,6511000,6514900,100,100,300,100,500,6493600,6491600,6491200,6491100,6490000,100,100,100,100,100
20200528,93854000,6508800,6510000,6511000,6514900,6519800,100,300,100,500,100,6500000,6493600,6491600,6491200,6491100,300,100,100,100,100
20200528,93857000,6508800,6509700,6510000,6511000,6514900,100,100,300,100,500,6500000,6499000,6496000,6493600,6491600,300,100,100,100,100
20200528,93900000,6508500,6509700,6510000,6511000,6514900,1000,100,300,100,500,6499000,6496000,6495500,6493600,6491600,100,300,200,100,100
20200528,93903000,6508400,6508500,6508900,6509700,6510000,500,1000,100,100,300,6500100,6499000,6496000,6495500,6493600,100,100,300,200,200
20200528,93906000,6500000,6502000,6508500,6508900,6509700,100,200,600,100,100,6496000,6495500,6493600,6491600,6491200,300,200,200,100,200
20200528,93909000,6500000,6500400,6508500,6510000,6511000,700,100,600,300,100,6495500,6493600,6491600,6491200,6491100,200,200,100,200,100
20200528,93912000,6495500,6500000,6500100,6500400,6508500,200,1700,100,100,600,6493600,6491600,6491200,6491100,6490000,200,100,200,100,100
20200528,93915000,6499000,6500000,6500100,6508300,6508500,1400,1800,100,100,600,6491200,6491100,6490000,6482200,6482000,300,100,100,100,100
20200528,93918000,6498900,6499000,6500000,6500100,6508300,100,300,1800,100,100,6490000,6482200,6482000,6481500,6481300,100,100,100,600,1000
20200528,93921000,6498700,6498900,6499000,6500000,6500100,100,100,300,1800,100,6491200,6490000,6482200,6482000,6481500,100,100,100,100,600
20200528,93924000,6495500,6498600,6498700,6498900,6499000,100,100,100,100,300,6490000,6482200,6482000,6481500,6481300,100,100,100,600,1000
20200528,93927000,6495500,6498600,6498900,6499000,6500000,200,100,100,300,1400,6491500,6482200,6482000,6481500,6481300,1400,100,100,600,1000
20200528,93930000,6498600,6498900,6499000,6500000,6500100,100,100,300,1400,100,6491500,6482200,6482000,6481500,6481300,1400,100,100,600,1000
20200528,93933000,6500000,6500100,6508300,6508500,6510000,1400,100,100,500,100,6482500,6482200,6482000,6481500,6481300,100,100,100,600,1000
20200528,93936000,6499900,6500000,6500100,6508300,6508500,800,1400,100,100,500,6482700,6482600,6482500,6482200,6482000,100,800,100,100,100
20200528,93939000,6499700,6499800,6499900,6500000,6500100,100,100,700,1400,100,6482700,6482600,6482500,6482200,6482000,200,800,200,100,100
20200528,93942000,6491000,6496300,6499900,6500000,6500100,400,100,700,1400,100,6490000,6482700,6482600,6482500,6482200,100,100,800,200,100
20200528,93945000,6491000,6491500,6496300,6499900,6500000,400,100,100,700,1400,6483000,6482800,6482600,6482500,6482200,100,100,800,200,100
20200528,93948000,6491000,6491500,6496300,6499900,6500000,300,100,100,700,1400,6483000,6482800,6482600,6482500,6482200,100,100,800,200,100
20200528,93951000,6489000,6491000,6491500,6496300,6499900,100,100,100,100,700,6484000,6482600,6482500,6482200,6482000,100,800,200,100,100
20200528,93954000,6489000,6489400,6491000,6496300,6499800,100,100,100,100,200,6484000,6482600,6482500,6482200,6482000,100,800,200,100,100
20200528,93957000,6489400,6491000,6492500,6496300,6499800,100,100,200,100,200,6482700,6482600,6482500,6482200,6482000,100,100,200,100,100
20200528,94000000,6491000,6492500,6496300,6499800,6500000,100,200,100,200,1400,6490000,6485000,6484000,6482800,6482700,600,200,200,300,100
