nTradingDay,nTime,ap1,ap2,ap3,ap4,ap5,av1,av2,av3,av4,av5,bp1,bp2,bp3,bp4,bp5,bv1,bv2,bv3,bv4,bv5
20200526,93151000,6647700,6648700,6648900,6649500,6649700,400,100,100,100,100,6645000,6641900,6641000,6640600,6640000,200,90,8575,100,20100
20200526,93154000,6649900,6650000,6651800,6652000,6655000,1200,1000,600,100,100,6646000,6645000,6641000,6640600,6640000,100,200,8165,100,20100
20200526,93157000,6655000,6655800,6656600,6656800,6657000,100,257,100,100,33,6650000,6648700,6645000,6641000,6640600,7600,100,100,7465,100
20200526,93200000,6656600,6656800,6657000,6658000,6658400,200,100,33,100,500,6656300,6650000,6649900,6648700,6647700,43,10000,300,100,200
20200526,93203000,6662000,6665000,6666600,6667400,6670000,33,400,600,500,400,6656600,6655000,6650000,6649900,6648700,100,500,10000,400,100
20200526,93206000,6676500,6677700,6678400,6679500,6679600,100,200,500,700,100,6665000,6661100,6658400,6656800,6656600,667,100,100,100,200
20200526,93209000,6677700,6678400,6679500,6679600,6680000,200,500,700,100,1100,6662000,6661100,6659000,6658400,6656800,67,100,100,100,100
20200526,93212000,6677700,6678400,6679500,6679600,6680000,200,900,700,100,1100,6665100,6660000,6658800,6656600,6656300,200,100,100,67,200
20200526,93215000,6678400,6679500,6679600,6680000,6681700,600,700,100,1200,1000,6670000,6660000,6658800,6656600,6656300,1800,300,100,67,200
20200526,93218000,6678300,6678400,6679000,6679500,6679600,700,700,2000,700,200,6676500,6670000,6660000,6658800,6656600,200,1800,300,100,567
20200526,93221000,6678000,6678300,6678400,6679000,6679500,200,600,800,2000,700,6670100,6670000,6660000,6658800,6656600,100,1700,300,100,500
20200526,93224000,6678400,6679000,6679500,6679600,6680000,700,2100,700,200,1400,6677700,6676500,6670100,6670000,6660000,600,2000,100,1700,300
20200526,93227000,6677700,6678400,6679000,6679500,6679600,100,200,2100,700,200,6676500,6670100,6670000,6660000,6658800,2000,200,1700,500,100
20200526,93230000,6678400,6679000,6679500,6679600,6679800,200,2100,700,200,200,6678100,6676500,6670100,6670000,6660000,200,1700,200,2100,500
20200526,93233000,6677700,6678500,6679000,6679500,6679600,100,100,800,700,200,6670000,6660000,6658800,6656600,6656300,1500,500,100,500,200
20200526,93236000,6676500,6678400,6679000,6679500,6679600,200,100,800,700,200,6670000,6660000,6658800,6656600,6656300,400,500,100,500,200
20200526,93239000,6670000,6676500,6677700,6678400,6679000,1300,3800,200,600,800,6660000,6658800,6656600,6656300,6655500,500,100,500,200,100
20200526,93242000,6670000,6676200,6676500,6677700,6678400,3400,100,3800,500,600,6660000,6658800,6656600,6656300,6655500,500,100,500,200,100
20200526,93245000,6670000,6676200,6676500,6677700,6678100,3400,100,3800,600,100,6660000,6658800,6656600,6656300,6655500,300,200,500,200,100
20200526,93248000,6669400,6669600,6670000,6676000,6676200,1000,100,100,100,100,6661000,6660000,6658800,6656600,6656300,1200,400,200,500,200
20200526,93251000,6679000,6679500,6679600,6679800,6679900,200,700,300,200,100,6662200,6661100,6661000,6660000,6658800,700,100,1100,400,200
20200526,93254000,6676100,6679000,6679500,6679600,6679800,100,200,700,200,200,6670000,6669400,6662200,6661100,6661000,200,100,600,100,1100
20200526,93257000,6678000,6678200,6679000,6679500,6679600,1500,100,400,700,200,6677200,6669400,6666600,6662200,6661100,1000,200,500,600,100
20200526,93300000,6678800,6679900,6680000,6681700,6682000,100,100,3600,1000,100,6678000,6676100,6670200,6669400,6666600,1100,100,200,100,500
20200526,93303000,6680000,6681700,6682000,6682400,6682500,3200,1000,100,200,100,6679000,6676100,6670200,6670000,6666600,100,300,200,100,500
20200526,93306000,6677200,6679900,6680000,6682000,6682400,200,100,200,100,200,6676100,6670200,6670000,6666600,6662200,200,200,200,500,600
20200526,93309000,6676700,6676900,6678000,6679000,6682000,100,100,500,200,100,6676300,6676200,6676100,6670200,6670000,100,200,200,200,200
20200526,93312000,6679000,6680000,6681700,6682000,6682400,200,200,100,100,200,6676100,6670200,6670000,6669400,6666600,100,200,200,100,500
20200526,93315000,6670000,6674900,6678800,6680000,6681700,200,3600,1600,300,100,6666600,6662200,6661000,6660000,6658800,500,600,1100,400,200
20200526,93318000,6678800,6679000,6680000,6681700,6682000,1600,100,500,100,300,6676700,6676100,6670100,6670000,6666600,900,100,400,100,500
20200526,93321000,6678800,6679000,6680000,6681700,6682000,1200,100,700,100,300,6676700,6676100,6670100,6670000,6666600,700,200,400,300,600
20200526,93324000,6678000,6678400,6678800,6679000,6680000,100,300,1300,100,700,6670500,6670000,6666600,6662200,6661000,200,200,600,600,1100
20200526,93327000,6670500,6676300,6676700,6677000,6677300,100,100,300,100,100,6670000,6666600,6662200,6661000,6660100,200,600,600,1100,100
20200526,93330000,6676300,6676700,6677000,6677300,6678000,100,400,100,100,300,6670800,6666600,6662200,6661000,6660100,100,700,600,1100,100
20200526,93333000,6670000,6670500,6676100,6676300,6676700,300,100,100,100,400,6666600,6662200,6661000,6660100,6660000,700,600,1100,100,300
20200526,93336000,6670000,6670500,6676100,6676300,6676700,1700,200,100,100,600,6666600,6661000,6660100,6660000,6658800,400,1100,100,300,200
20200526,93339000,6670000,6670500,6670800,6676100,6676300,1500,200,100,200,100,6666600,6661000,6660100,6660000,6658800,100,1100,100,300,200
20200526,93342000,6670800,6676000,6676100,6676300,6676700,100,100,200,100,500,6670500,6668000,6661000,6660100,6660000,1300,200,1100,100,300
20200526,93345000,6676000,6676100,6676300,6676500,6676700,100,200,100,100,500,6668000,6661000,6660100,6660000,6658800,200,1100,100,300,200
20200526,93348000,6669900,6670000,6670500,6676000,6676100,500,1000,200,400,200,6661000,6660100,6660000,6658800,6656600,1000,100,300,200,700
20200526,93351000,6666600,6672000,6675600,6676000,6676100,5600,900,100,500,200,6661000,6660100,6660000,6658800,6656600,1000,200,300,200,700
20200526,93354000,6672000,6675600,6676000,6676100,6676300,500,100,500,200,100,6670000,6669900,6668400,6666600,6662000,100,100,800,1800,100
20200526,93357000,6677000,6677800,6678000,6678400,6678800,100,100,200,100,100,6670000,6669900,6666600,6662000,6661400,2100,100,1900,100,100
20200526,93400000,6676900,6677800,6678000,6678400,6678800,100,100,200,100,100,6669900,6666600,6662000,6661400,6661000,100,1800,100,100,1100
20200526,93403000,6676900,6677000,6677800,6678000,6678400,200,100,100,200,100,6662000,6661400,6661200,6661000,6660000,100,100,100,1100,400
20200526,93406000,6679800,6680000,6681000,6681700,6681800,300,3000,100,100,100,6676300,6666600,6663800,6663400,6662100,300,200,100,100,1200
20200526,93409000,6680000,6681000,6681700,6681800,6682000,2700,100,100,100,200,6678000,6676900,6676300,6666600,6663800,100,100,200,200,100
20200526,93412000,6691000,6693100,6693800,6695000,6696300,30,100,100,100,200,6680000,6678000,6676900,6676300,6672000,1500,100,100,200,100
20200526,93415000,6695000,6696300,6696600,6698000,6698700,100,200,100,200,100,6682200,6680100,6680000,6679800,6678000,600,2070,3600,100,100
20200526,93418000,6698800,6699000,6699600,6699800,6699900,100,500,400,100,500,6682200,6680100,6680000,6679800,6678000,500,2070,3600,1600,100
20200526,93421000,6699000,6699600,6699800,6699900,6700000,200,400,100,500,8000,6695000,6691000,6682200,6680100,6680000,200,500,500,2070,3600
20200526,93424000,6699900,6700000,6705000,6705800,6706000,300,8000,200,200,100,6699600,6699000,6695000,6680100,6680000,200,100,100,2070,200
20200526,93427000,6699900,6700000,6705000,6705800,6707700,3000,5900,200,200,200,6695000,6680100,6680000,6679800,6676900,2300,2070,1000,1600,100
20200526,93430000,6699800,6700000,6705000,6705800,6707700,300,4100,200,200,200,6695000,6680100,6680000,6679800,6676900,2400,2070,1000,1600,100
20200526,93433000,6699800,6700000,6705000,6705800,6707700,600,4300,200,200,200,6695000,6690000,6680100,6680000,6679800,2400,100,2070,1000,1600
20200526,93436000,6705000,6705800,6707700,6708000,6710000,200,200,200,100,500,6700000,6699900,6699800,6695100,6695000,100,100,100,1500,2400
20200526,93439000,6703000,6705800,6707600,6707700,6708000,900,100,100,200,100,6700000,6699900,6699800,6695100,6695000,100,100,100,700,2400
20200526,93442000,6707600,6707700,6708000,6709900,6710000,100,200,100,2000,500,6704800,6703000,6699900,6699800,6695100,200,200,100,200,700
20200526,93445000,6709900,6710000,6715000,6715600,6716700,1900,600,100,100,100,6708000,6707700,6705000,6704800,6703000,1900,200,100,200,500
20200526,93448000,6709900,6710000,6715000,6715600,6716700,1900,600,200,100,100,6708000,6707700,6707600,6705000,6704800,1000,200,300,100,200
20200526,93451000,6710000,6715000,6715600,6716700,6719800,7400,200,100,100,100,6708000,6707700,6707600,6705000,6704800,190,200,300,400,200
20200526,93454000,6710000,6715000,6715600,6716700,6719800,6810,200,100,100,100,6707600,6705000,6704800,6703000,6701400,100,500,200,500,300
20200526,93457000,6710000,6711600,6715000,6715600,6716700,3910,100,200,100,100,6709900,6708000,6707600,6705000,6704800,400,100,200,500,200
20200526,93500000,6708000,6709000,6709800,6709900,6710000,400,100,100,400,4010,6707600,6705000,6703000,6701400,6700000,400,500,500,300,2400
20200526,93503000,6707600,6709800,6710000,6711600,6715000,100,700,3610,100,200,6705000,6703000,6701400,6700000,6699900,300,500,300,2500,100
20200526,93506000,6709900,6710000,6711600,6712000,6715000,400,3610,100,100,200,6701400,6700000,6699900,6699300,6695000,200,2500,100,100,2100
20200526,93509000,6703000,6709400,6709500,6709900,6710000,100,300,500,300,3910,6700000,6699900,6699300,6695000,6680100,500,100,100,2100,300
20200526,93512000,6700000,6705000,6706500,6707600,6709300,3400,100,800,600,100,6695000,6680100,6680000,6679800,6676900,2100,300,500,1600,100
20200526,93515000,6695000,6700000,6705000,6706500,6707600,1200,3400,200,800,600,6680100,6680000,6679800,6676900,6670000,300,500,1600,100,100
20200526,93518000,6695000,6700000,6705000,6706500,6707600,500,3700,200,800,600,6680100,6680000,6679800,6676900,6670000,300,3300,1600,100,100
20200526,93521000,6695000,6700000,6701400,6705000,6706500,700,3700,100,200,800,6680100,6680000,6679800,6676900,6670000,200,3300,1600,100,100
20200526,93524000,6695000,6699900,6700000,6701400,6705000,900,100,3700,100,200,6690100,6680100,6680000,6679800,6676900,500,300,4000,1600,100
20200526,93527000,6699900,6700000,6701400,6705000,6706500,300,3700,100,100,800,6680000,6679800,6676900,6670000,6669000,3900,1600,100,100,500
20200526,93530000,6690000,6693200,6695000,6699900,6700000,400,200,200,300,3800,6680000,6679800,6676900,6670000,6669000,3900,1600,100,100,500
20200526,93533000,6693200,6695000,6698400,6699500,6699900,200,200,100,500,300,6690000,6680100,6680000,6679800,6676900,600,100,3900,1600,100
20200526,93536000,6695000,6698400,6699400,6699500,6699700,200,100,100,500,100,6690000,6680100,6680000,6679800,6676900,300,100,3900,1500,100
20200526,93539000,6698400,6698800,6699400,6699500,6699700,100,1200,100,500,100,6690000,6680100,6680000,6679800,6676900,200,200,4100,1500,100
20200526,93542000,6698000,6698400,6698800,6699400,6699500,100,100,1200,100,500,6690000,6680100,6680000,6679800,6676900,100,600,4100,1500,100
20200526,93545000,6683000,6690000,6695100,6698000,6698400,400,1000,100,100,100,6680100,6680000,6679800,6676900,6670000,1100,4100,1500,100,1000
20200526,93548000,6695100,6698000,6698400,6698800,6699500,100,100,100,1200,500,6690000,6683000,6680200,6680100,6680000,600,1400,400,1100,4100
20200526,93551000,6698800,6699500,6699700,6699800,6699900,900,500,100,1400,300,6690000,6683000,6680200,6680100,6680000,200,1300,400,1100,4200
20200526,93554000,6695100,6698000,6698800,6699500,6699700,100,100,1000,500,100,6683100,6680200,6680100,6680000,6679800,100,400,1100,4200,1500
20200526,93557000,6690000,6695100,6698000,6698800,6699500,300,100,100,100,500,6685000,6680200,6680100,6680000,6679800,100,400,1100,4200,1500
20200526,93600000,6690000,6695000,6695100,6698000,6698700,400,100,100,100,100,6680100,6680000,6679800,6676900,6670800,1000,4200,1500,100,100
20200526,93603000,6696000,6698000,6698800,6699500,6699700,100,100,100,500,100,6695100,6690000,6680100,6680000,6679800,4400,100,1000,4300,1500
20200526,93606000,6698000,6698800,6699500,6699800,6699900,100,100,500,1400,400,6695100,6690000,6687700,6680100,6680000,4000,200,400,1000,4400
20200526,93609000,6698700,6699500,6699800,6699900,6700000,100,500,1400,400,4300,6695100,6690000,6687700,6680100,6680000,3000,400,400,1000,4500
20200526,93612000,6698600,6699500,6699800,6699900,6700000,100,400,1400,400,4200,6698400,6695100,6690000,6687700,6680500,400,2500,300,400,1900
20200526,93615000,6699500,6699800,6699900,6700000,6701400,400,1400,400,4200,100,6695100,6690000,6687700,6680500,6680100,2400,400,400,1900,1000
20200526,93618000,6699800,6699900,6700000,6701400,6705000,1100,400,4200,100,200,6698600,6698400,6695200,6695100,6690000,5200,100,100,2200,700
20200526,93621000,6700000,6701400,6705000,6707600,6708900,4100,100,200,500,500,6698600,6698400,6698000,6695200,6695100,3600,100,100,100,2200
20200526,93624000,6700000,6701400,6705000,6707600,6708900,2700,100,200,500,500,6698600,6698400,6698000,6695700,6695500,3200,100,100,500,100
20200526,93627000,6705000,6707600,6708900,6709000,6709500,200,500,500,200,500,6699800,6698600,6698400,6698000,6695700,200,2900,100,100,500
20200526,93630000,6705000,6707400,6707500,6707600,6708900,100,500,100,500,500,6700000,6699800,6699500,6698600,6698400,700,200,100,3600,100
20200526,93633000,6707400,6707500,6707600,6708900,6709000,500,100,500,500,200,6700000,6699800,6699500,6698900,6698600,200,200,100,100,3600
20200526,93636000,6700000,6707400,6707500,6707600,6708800,100,500,100,500,100,6699500,6698900,6698600,6698400,6698000,100,100,3500,100,100
20200526,93639000,6700000,6707400,6707500,6707600,6708800,4000,500,100,500,100,6699800,6698600,6698400,6698000,6696000,100,2200,100,100,200
20200526,93642000,6700000,6700900,6707400,6707500,6707600,2900,100,500,100,600,6699900,6698600,6698400,6698000,6696000,200,2200,100,100,200
20200526,93645000,6699800,6700000,6700900,6707300,6707400,100,1600,100,100,600,6698600,6698400,6698000,6696000,6695500,2100,100,100,200,100
20200526,93648000,6700000,6700900,6707300,6707400,6707500,1300,100,200,600,100,6698600,6698400,6698000,6696000,6695500,1900,100,100,200,100
20200526,93651000,6699800,6699900,6700000,6700900,6701000,100,200,1300,100,300,6698600,6698400,6698000,6696000,6695500,1300,100,100,200,100
20200526,93654000,6700900,6701000,6707300,6707400,6707500,100,300,200,600,100,6698600,6698400,6696000,6695500,6695100,900,100,200,100,2200
20200526,93657000,6698400,6698600,6701000,6707000,6707300,900,641,300,100,200,6696000,6695500,6695100,6690000,6687700,200,100,2200,500,400
20200526,93700000,6698600,6700000,6700300,6701000,6707000,241,500,100,400,100,6695100,6690000,6687700,6681500,6680800,2200,500,400,100,100
20200526,93703000,6699600,6700000,6700300,6700900,6701000,200,600,100,100,400,6698600,6696000,6695100,6690000,6687700,859,1400,2000,500,400
20200526,93706000,6700300,6700900,6701000,6705000,6707000,100,100,400,100,100,6700000,6696000,6695100,6690000,6687700,1159,800,2000,500,400
20200526,93709000,6699400,6699500,6700000,6700200,6700300,300,100,2141,900,100,6695100,6690000,6687700,6681500,6680800,600,500,400,100,100
20200526,93712000,6698600,6699400,6699500,6700000,6700100,100,300,100,2041,100,6695100,6690000,6687700,6687400,6686700,200,500,400,100,100
20200526,93715000,6696000,6700000,6700100,6700200,6700300,100,2241,100,900,100,6690000,6687700,6687400,6686700,6681500,500,400,100,100,100
20200526,93718000,6695000,6696000,6700000,6700100,6700300,100,100,2641,100,100,6690000,6687700,6687400,6686700,6681500,1500,400,100,100,100
20200526,93721000,6695000,6696000,6698600,6700000,6700100,200,100,600,3341,100,6691000,6690000,6687700,6687400,6686700,200,1500,400,100,100
20200526,93724000,6698600,6700000,6700100,6700300,6700900,600,3341,100,100,100,6696000,6691000,6690000,6687700,6687400,100,200,1600,400,100
20200526,93727000,6699600,6700000,6700100,6700300,6700900,41,1210,100,100,100,6696100,6696000,6695000,6691000,6690000,100,400,100,200,1600
20200526,93730000,6699600,6700000,6700100,6700300,6700900,41,1210,100,100,100,6696100,6696000,6695000,6691000,6690000,100,400,200,300,1700
20200526,93733000,6699800,6700000,6700100,6700300,6700900,400,3210,100,100,100,6695000,6691000,6690000,6687700,6687400,159,300,1700,400,100
20200526,93736000,6699800,6700000,6700100,6700300,6700900,300,3310,100,100,100,6696100,6695500,6695000,6691000,6690000,100,100,259,300,1700
20200526,93739000,6699800,6700000,6700100,6700300,6700900,241,3310,100,100,100,6699600,6691000,6690000,6687900,6687700,200,300,1800,100,400
20200526,93742000,6699900,6700000,6700100,6700300,6700900,1000,751,100,100,100,6699800,6699600,6696200,6695500,6691000,100,200,1200,100,300
20200526,93745000,6700300,6700900,6701000,6702000,6705000,100,100,400,100,100,6700000,6699800,6696200,6695500,6691000,849,100,1000,100,300
20200526,93748000,6700000,6700900,6701000,6702000,6705000,51,100,400,100,100,6699800,6699600,6699400,6696200,6695500,100,100,200,1000,100
20200526,93751000,6700000,6700900,6701000,6702000,6705000,2051,300,400,100,100,6699700,6699600,6699400,6696500,6696200,100,100,200,100,1000
20200526,93754000,6700000,6700900,6701000,6702000,6705000,2251,300,400,100,100,6699400,6696500,6696200,6692500,6691800,200,100,1000,100,100
20200526,93757000,6700000,6700900,6701000,6702000,6705000,5151,300,400,100,100,6699400,6696500,6696200,6692500,6691800,100,100,1000,100,100
20200526,93800000,6700000,6700900,6701000,6702000,6705000,5251,300,400,100,105,6696500,6696200,6691100,6691000,6690000,100,1000,100,300,1800
20200526,93803000,6699900,6700000,6700900,6701000,6702000,100,5351,300,400,100,6696500,6696200,6691100,6691000,6690000,100,1000,100,300,1800
20200526,93806000,6699500,6699800,6699900,6700000,6700900,300,200,100,2551,300,6696200,6691100,6691000,6690000,6687900,1000,100,300,1800,100
20200526,93809000,6696200,6696500,6700000,6700900,6701000,400,600,2351,300,400,6691100,6691000,6690000,6687900,6687700,100,300,1800,100,400
20200526,93812000,6695000,6696100,6696200,6696500,6700000,500,100,400,800,2351,6691000,6690000,6687900,6687700,6681500,300,1800,100,400,100
20200526,93815000,6695000,6696100,6696200,6696500,6698700,400,100,400,800,500,6690000,6687900,6687700,6681500,6680800,1700,100,400,100,100
20200526,93818000,6687700,6688900,6690000,6694900,6696100,300,100,700,100,100,6680800,6680100,6680000,6679800,6671300,100,400,4300,1500,100
20200526,93821000,6688900,6690000,6691000,6691100,6694900,100,600,100,100,100,6680100,6680000,6679800,6671300,6670800,300,4300,1500,100,100
20200526,93824000,6688900,6690000,6691000,6691100,6694400,100,600,100,100,500,6680000,6679800,6671300,6670800,6670000,4300,1500,100,100,1200
20200526,93827000,6680800,6691000,6691100,6694400,6694900,100,200,100,500,100,6680100,6680000,6679800,6671300,6670800,100,3800,1500,100,100
20200526,93830000,6684000,6690000,6691000,6691100,6694400,400,1300,100,100,500,6680000,6679800,6671300,6670800,6670000,3400,1500,100,100,1100
20200526,93833000,6684000,6690000,6691000,6691100,6694400,400,1500,100,100,500,6680000,6679800,6671300,6670800,6670000,3400,1500,100,100,1100
20200526,93836000,6684000,6688800,6690000,6691000,6694400,400,100,1600,100,500,6680100,6680000,6679800,6671300,6670800,100,3400,1500,100,100
20200526,93839000,6684000,6688800,6690000,6691000,6694400,400,100,1600,100,500,6680000,6679800,6671300,6670800,6670000,3100,1500,100,100,1200
20200526,93842000,6684000,6688800,6690000,6691000,6694300,300,100,1600,100,100,6680800,6680000,6679800,6671300,6670800,100,3100,1500,100,100
20200526,93845000,6683800,6684000,6688800,6690000,6691000,1000,300,100,1800,100,6680800,6680000,6679800,6671300,6670800,100,3200,1500,100,100
20200526,93848000,6683800,6688800,6689700,6689900,6690000,600,100,500,700,2100,6680000,6679800,6671300,6670800,6670000,3200,1500,100,100,1200
20200526,93851000,6683800,6688800,6689700,6689900,6690000,500,100,500,2700,2100,6680000,6679800,6671300,6670800,6670000,4200,1500,100,100,1300
20200526,93854000,6680800,6683800,6688800,6689700,6689900,100,600,100,500,2700,6680000,6679800,6671300,6670800,6670000,3100,1500,100,100,1400
20200526,93857000,6680300,6683800,6688800,6689700,6689900,100,300,100,500,2700,6680000,6679800,6671300,6670800,6670000,3100,1500,100,100,1500
20200526,93900000,6680300,6683800,6688800,6689700,6689900,100,300,300,500,2700,6680100,6680000,6679800,6671600,6671300,200,2200,1500,100,100
20200526,93903000,6683800,6688800,6689700,6689900,6690000,500,300,500,2000,2200,6680000,6679800,6671600,6671300,6670800,1800,1500,100,100,100
20200526,93906000,6683800,6688700,6688800,6689700,6689900,500,100,300,500,2000,6680000,6679800,6671600,6671300,6670800,1000,1500,100,100,100
20200526,93909000,6688800,6689700,6689900,6690000,6691000,400,500,2000,1100,100,6683800,6680200,6680000,6679800,6671600,500,100,700,1500,100
20200526,93912000,6680000,6688800,6689700,6689900,6690000,500,400,500,2000,1100,6679800,6671600,6671300,6670800,6670100,1500,100,100,100,100
20200526,93915000,6680000,6683800,6688600,6688800,6689700,700,200,900,400,500,6679800,6671600,6671300,6670800,6670100,1500,100,100,100,100
20200526,93918000,6680000,6683800,6688600,6688800,6689700,700,200,900,400,500,6679800,6671600,6671300,6670800,6670100,1500,100,100,100,100
20200526,93921000,6688600,6688800,6689600,6689700,6689900,900,400,200,500,2000,6679800,6671600,6671300,6670800,6670100,1300,100,100,100,100
20200526,93924000,6688000,6688600,6688800,6689600,6689700,100,900,400,200,500,6679800,6672000,6671600,6671300,6670800,1000,100,100,100,100
20200526,93927000,6683800,6688000,6688600,6688800,6689600,200,100,900,400,200,6680000,6679800,6673700,6673000,6672000,100,900,100,200,100
20200526,93930000,6683700,6683800,6688000,6688600,6688800,200,100,100,900,400,6679800,6673700,6673000,6672000,6671300,100,100,200,100,100
20200526,93933000,6683700,6683800,6684700,6688000,6688600,100,100,100,100,900,6680000,6673000,6672000,6671300,6670800,800,200,100,100,100
20200526,93936000,6683800,6684700,6688000,6688600,6688800,100,100,100,900,400,6680000,6673000,6672000,6671300,6670800,400,200,100,100,100
20200526,93939000,6683500,6683800,6684700,6688000,6688600,100,100,100,100,900,6680000,6673200,6673000,6672000,6671300,200,100,200,100,100
20200526,93942000,6683000,6683500,6683800,6684700,6688000,100,200,100,100,100,6680000,6673200,6673000,6672000,6671300,300,100,200,100,100
20200526,93945000,6683000,6683500,6683800,6684700,6688000,100,200,100,100,100,6680000,6673800,6673700,6673200,6673000,200,200,100,100,200
20200526,93948000,6683000,6683500,6683800,6684700,6688000,100,200,100,100,100,6680100,6673800,6673700,6673200,6673000,100,200,100,100,100
